episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
1,1,0.000,0.000,0.000,0.000,0.000,0,not_found
2,1,-200.000,0.000,0.000,0.000,0.000,0,collision
3,53,-302.681,0.184,97.446,0.000,0.000,0,collision
4,2,50.339,30.690,36.721,0.000,0.200,1,goal
5,10,-205.699,5.894,116.553,0.000,0.116,0,collision
6,9,49.087,14.517,-97.188,0.000,0.166,1,goal
