episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
246,135,-183.99,7.00,527.74,0.0039,0.0036,0,collision
247,61,-207.74,2.68,118.32,0.0164,0.0000,0,collision
248,11,-210.00,0.75,3.88,0.0625,0.0000,0,collision
249,12,-195.68,6.08,70.87,0.0462,0.1471,0,collision
250,14,-208.04,1.81,23.84,0.1030,0.1296,0,collision
251,21,-214.77,1.68,23.45,0.0260,0.0426,0,collision
252,140,-226.20,3.58,353.79,0.0093,0.0234,0,collision
253,6,-204.61,0.19,1.26,0.0126,0.0000,0,collision
254,15,-208.99,1.72,17.27,0.1333,0.0000,0,collision
255,20,-218.39,0.98,19.01,0.0046,0.0000,0,collision
256,78,-260.15,1.49,81.28,0.0000,0.0405,0,collision
257,153,-197.00,5.18,533.43,0.0027,0.0317,0,collision
258,7,-205.85,0.83,3.54,0.2483,0.0000,0,collision
259,116,-214.65,4.17,358.22,0.0120,0.0326,0,collision
260,107,-199.01,5.56,356.48,0.0008,0.0000,0,collision
261,83,-222.71,2.72,162.21,0.0241,0.0270,0,collision
262,2,-200.32,1.04,2.51,1.0000,0.0000,0,collision
263,41,-231.47,1.36,39.02,0.0148,0.0000,0,collision
264,8,-205.27,1.21,3.36,0.1051,0.0734,0,collision
265,34,-183.07,7.35,146.44,0.0033,0.0000,0,collision
266,25,-188.76,5.38,95.62,0.0479,0.0000,0,collision
267,69,-184.09,8.31,221.73,0.0144,0.0843,0,collision
268,75,-159.27,13.54,218.39,0.0236,0.0042,0,collision
269,95,-196.99,8.30,283.61,0.0035,0.0016,0,collision
270,89,-157.69,9.08,306.88,0.0000,0.0071,0,collision
271,66,-146.76,17.06,144.67,0.0229,0.0133,0,collision
272,7,-204.35,1.27,11.21,0.0925,0.0000,0,collision
273,70,-183.08,9.54,301.72,0.0123,0.0245,0,collision
274,59,-171.55,8.40,242.11,0.0218,0.0294,0,collision
275,92,-183.21,7.53,303.25,0.0213,0.0000,0,collision
276,32,-221.72,1.64,40.07,0.0163,0.0000,0,collision
277,42,-214.54,4.17,162.48,0.0234,0.1260,0,collision
278,26,-182.07,14.33,193.21,0.0000,0.0669,0,collision
279,15,-211.48,1.23,8.56,0.0279,0.0308,0,collision
280,174,-167.07,7.54,685.38,0.0025,0.0060,0,collision
281,14,-198.38,7.60,97.09,0.0660,0.1385,0,collision
282,12,-206.60,1.91,15.72,0.0518,0.0000,0,collision
283,54,-176.76,8.47,244.04,0.0216,0.0485,0,collision
284,45,-158.27,22.61,162.27,0.0046,0.0393,0,collision
285,3,-202.32,0.18,0.38,0.2442,0.2003,0,collision
286,4,-201.35,1.54,9.68,0.2691,0.0000,0,collision
287,151,-180.54,5.58,609.93,0.0057,0.0295,0,collision
288,104,-200.49,6.74,317.18,0.0023,0.0000,0,collision
289,6,-205.28,0.83,3.95,0.0000,0.0472,0,collision
290,8,-206.18,1.06,10.78,0.0048,0.0000,0,collision
291,83,-200.22,6.49,220.55,0.0178,0.0367,0,collision
292,52,-164.32,11.83,342.88,0.0275,0.0006,0,collision
293,41,-167.80,14.54,148.59,0.0157,0.0000,0,collision
294,8,-203.71,1.68,12.50,0.0697,0.0988,0,collision
295,115,-135.29,10.71,335.09,0.0074,0.0200,0,collision
296,8,-208.69,0.54,5.36,0.0279,0.0000,0,collision
297,23,-211.91,2.06,48.33,0.0675,0.0000,0,collision
298,16,-195.63,3.92,51.81,0.0783,0.0000,0,collision
299,29,-188.92,9.84,181.04,0.0110,0.1075,0,collision
300,47,-206.77,5.15,204.66,0.0174,0.0288,0,collision
301,19,-212.79,1.58,24.70,0.0851,0.0155,0,collision
302,68,-167.81,9.09,343.88,0.0154,0.0212,0,collision
303,42,-213.41,2.45,60.43,0.0328,0.0000,0,collision
304,33,-189.65,10.26,233.39,0.0384,0.0486,0,collision
305,7,-202.59,2.07,22.99,0.0000,0.0000,0,collision
306,7,-203.20,1.05,7.96,0.0450,0.0000,0,collision
307,10,-206.36,1.29,11.15,0.0294,0.0000,0,collision
308,13,-216.73,0.67,7.18,0.0621,0.3466,0,collision
31,42,-212.14,2.22,60.72,0.0160,0.0000,0,collision
32,10,-205.09,1.66,13.82,0.1163,0.0000,0,collision
33,23,-194.05,8.67,133.96,0.0258,0.0288,0,collision
34,76,-180.56,11.52,230.34,0.0085,0.0491,0,collision
35,6,-200.37,2.05,11.60,0.0939,0.0000,0,collision
36,34,-180.17,14.11,96.73,0.0197,0.0519,0,collision
37,6,-206.55,0.90,2.98,0.1914,0.3685,0,collision
38,38,-194.27,6.22,164.20,0.0360,0.0084,0,collision
39,43,-181.98,4.77,133.22,0.0421,0.0000,0,collision
40,37,-173.44,15.78,90.07,0.0264,0.0126,0,collision
309,72,-153.09,15.99,130.02,0.0125,0.0078,0,collision
310,11,-198.70,3.10,31.01,0.0195,0.0000,0,collision
311,51,-167.39,11.78,229.68,0.0029,0.0102,0,collision
312,91,-141.20,14.07,354.94,0.0068,0.0093,0,collision
313,17,-192.77,6.08,79.49,0.1176,0.0000,0,collision
314,6,-205.96,0.25,0.88,0.1049,0.0000,0,collision
315,13,-215.33,0.57,4.99,0.0135,0.0236,0,collision
316,7,-196.77,5.10,51.10,0.0016,0.0000,0,collision
317,47,-195.68,3.90,137.76,0.0389,0.0141,0,collision
318,9,-206.60,1.32,17.62,0.0296,0.0000,0,collision
319,6,-204.28,0.85,2.02,0.0914,0.0000,0,collision
320,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision
321,27,-209.16,5.74,126.58,0.0359,0.0503,0,collision
322,41,-174.85,17.14,191.69,0.0100,0.0156,0,collision
323,105,-200.90,8.02,249.72,0.0090,0.0063,0,collision
324,10,-205.90,1.33,4.80,0.1032,0.0000,0,collision
325,2,-200.86,0.00,0.10,0.8842,0.0000,0,collision
326,15,-198.68,4.03,72.28,0.0000,0.0000,0,collision
327,6,-204.10,0.91,3.31,0.1591,0.0000,0,collision
328,80,-176.33,12.58,315.82,0.0059,0.0169,0,collision
329,7,-205.51,0.83,1.52,0.1881,0.0000,0,collision
330,10,-202.84,2.30,17.88,0.1198,0.0000,0,collision
331,65,-153.27,10.97,328.60,0.0036,0.0172,0,collision
332,53,-174.85,13.80,88.83,0.0000,0.0160,0,collision
333,37,-190.46,6.24,170.21,0.0423,0.0000,0,collision
334,79,-221.91,2.85,153.84,0.0241,0.0201,0,collision
335,56,-172.46,10.52,219.43,0.0169,0.0331,0,collision
336,62,-183.57,4.83,250.42,0.0000,0.0383,0,collision
337,54,-208.84,3.21,94.74,0.0233,0.0299,0,collision
338,72,-153.65,17.46,220.12,0.0016,0.0063,0,collision
339,67,-159.70,12.13,134.20,0.0299,0.0479,0,collision
340,19,-209.05,1.91,23.20,0.0069,0.0000,0,collision
341,10,-206.03,1.50,10.75,0.1434,0.0000,0,collision
342,54,-173.31,11.74,218.40,0.0088,0.0116,0,collision
343,21,-205.32,2.49,39.93,0.0016,0.0000,0,collision
344,15,-201.33,3.43,38.22,0.0756,0.0000,0,collision
345,54,-226.27,2.38,89.37,0.0370,0.0000,0,collision
346,38,-182.47,13.24,97.34,0.0174,0.0454,0,collision
347,75,-148.12,12.83,333.67,0.0229,0.0157,0,collision
348,57,-160.16,16.60,105.82,0.0102,0.0112,0,collision
349,19,-208.19,2.33,49.97,0.0270,0.0000,0,collision
350,7,-208.54,0.40,2.40,0.0869,0.0000,0,collision
351,129,-142.61,11.14,705.93,0.0036,0.0000,0,collision
352,27,-187.50,10.30,146.14,0.0415,0.0108,0,collision
353,6,-202.71,1.29,2.66,0.1213,0.0000,0,collision
354,77,-167.62,15.17,23.23,0.0026,0.0113,0,collision
355,58,-161.35,16.67,165.10,0.0209,0.0183,0,collision
356,3,-202.05,0.69,2.61,0.5923,0.0000,0,collision
357,5,-206.89,0.00,0.40,0.3402,0.2239,0,collision
358,17,-201.73,4.81,68.26,0.0472,0.0718,0,collision
359,118,-178.89,6.64,426.64,0.0128,0.0000,0,collision
360,19,-188.18,6.34,94.05,0.0506,0.0000,0,collision
361,36,-171.93,17.52,98.47,0.0002,0.0000,0,collision
362,69,-186.75,12.29,149.13,0.0034,0.0164,0,collision
363,56,-197.43,11.52,200.62,0.0075,0.0000,0,collision
364,2,-200.32,1.04,2.51,0.6365,0.0000,0,collision
365,10,-194.73,5.00,32.77,0.0096,0.0000,0,collision
366,17,-196.00,9.64,117.08,0.0524,0.2172,0,collision
367,49,-163.90,12.20,244.46,0.0000,0.0000,0,collision
368,7,-203.06,1.53,12.43,0.0541,0.0092,0,collision
369,28,-223.04,1.27,22.85,0.0424,0.0000,0,collision
370,2,-200.86,0.00,0.10,0.3356,0.0000,0,collision
371,40,-203.87,3.39,131.93,0.0275,0.0000,0,collision
372,39,-179.40,5.67,149.66,0.0049,0.0000,0,collision
373,54,-161.37,17.06,209.63,0.0033,0.0000,0,collision
374,24,-195.67,11.15,170.48,0.0000,0.1032,0,collision
375,3,-199.67,1.77,6.13,0.1322,0.0000,0,collision
376,40,-177.82,8.97,255.10,0.0328,0.0560,0,collision
377,81,-162.98,10.33,378.05,0.0114,0.0227,0,collision
378,135,-204.38,7.95,317.19,0.0113,0.1049,0,collision
379,71,-155.40,18.24,303.39,0.0000,0.0001,0,collision
380,118,-150.70,11.66,278.96,0.0000,0.0083,0,collision
381,21,-204.27,3.21,56.78,0.0742,0.0489,0,collision
382,32,-184.14,12.04,208.55,0.0362,0.0000,0,collision
383,37,-172.73,14.53,237.34,0.0000,0.0087,0,collision
384,61,-161.40,11.30,189.34,0.0131,0.0228,0,collision
385,29,-213.45,1.91,33.49,0.0058,0.0000,0,collision
386,31,-184.97,7.82,149.68,0.0568,0.0000,0,collision
387,62,-208.51,2.87,117.06,0.0249,0.0000,0,collision
388,40,-195.40,4.03,116.54,0.0351,0.0171,0,collision
389,43,-234.18,1.38,41.94,0.0269,0.0124,0,collision
390,34,-187.49,5.12,103.48,0.0025,0.0185,0,collision
391,181,-130.63,10.62,626.74,0.0000,0.0089,0,collision
392,13,-208.34,1.60,16.98,0.0504,0.0000,0,collision
393,25,-188.47,6.20,161.38,0.0175,0.0551,0,collision
394,71,-168.05,12.46,197.92,0.0178,0.0000,0,collision
395,31,-222.31,1.93,51.78,0.0107,0.0000,0,collision
