episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
41,179,-238.99,3.94,133.59,0.0114,0.0112,0,collision
42,241,-244.39,3.71,300.06,0.0029,0.0000,0,collision
43,240,-289.84,2.71,132.96,0.0033,0.0000,0,collision
44,229,-265.80,2.54,139.36,0.0076,0.0133,0,collision
45,107,-231.36,5.60,57.27,0.0149,0.0095,0,collision
46,221,-267.10,3.25,150.45,0.0029,0.0000,0,collision
47,279,-289.52,3.53,276.37,0.0064,0.0224,0,collision
48,117,-215.26,4.90,64.63,0.0130,0.0000,0,collision
49,148,-202.70,5.16,50.12,0.0159,0.0127,0,collision
50,126,-209.19,5.79,184.39,0.0103,0.0000,0,collision
24,245,-279.53,2.96,89.39,0.0055,0.0000,0,collision
25,160,-241.90,3.82,81.78,0.0057,0.0303,0,collision
26,139,-232.92,4.38,124.37,0.0066,0.0200,0,collision
27,192,-261.32,3.05,70.61,0.0048,0.0052,0,collision
28,222,-288.35,2.73,227.84,0.0038,0.0173,0,collision
29,174,-236.88,4.67,193.56,0.0065,0.0085,0,collision
30,229,-280.02,2.58,0.38,0.0011,0.0080,0,collision
31,200,-271.72,3.27,164.55,0.0097,0.0000,0,collision
32,149,-241.35,4.08,101.00,0.0091,0.0067,0,collision
33,206,-293.19,2.95,146.60,0.0059,0.0000,0,collision
34,214,-269.13,3.55,165.19,0.0083,0.0039,0,collision
51,166,-219.24,5.16,302.44,0.0116,0.0000,0,collision
52,136,-230.97,8.70,176.39,0.0077,0.0162,0,collision
53,194,-245.60,2.98,119.79,0.0082,0.0000,0,collision
54,204,-274.04,2.96,122.40,0.0029,0.0000,0,collision
55,150,-245.84,3.80,42.91,0.0098,0.0486,0,collision
56,177,-193.06,6.32,237.92,0.0111,0.0185,0,collision
57,133,-243.45,4.58,48.48,0.0145,0.0010,0,collision
58,238,-252.46,3.66,288.98,0.0040,0.0004,0,collision
59,137,-230.59,5.84,190.01,0.0060,0.0000,0,collision
60,144,-230.99,4.23,147.40,0.0055,0.0093,0,collision
35,318,-321.52,2.76,249.09,0.0036,0.0022,0,collision
36,157,-235.45,5.17,167.94,0.0077,0.0062,0,collision
37,161,-255.60,4.22,128.95,0.0098,0.0000,0,collision
38,174,-235.59,3.89,154.00,0.0100,0.0000,0,collision
39,222,-267.27,2.70,101.98,0.0093,0.0109,0,collision
40,144,-228.09,3.82,140.75,0.0132,0.0053,0,collision
41,151,-221.03,5.08,209.85,0.0079,0.0000,0,collision
42,122,-250.50,4.84,69.86,0.0121,0.0075,0,collision
43,164,-251.99,3.64,166.35,0.0118,0.0061,0,collision
44,282,-275.36,4.18,294.43,0.0027,0.0565,0,collision
61,252,-286.29,2.32,88.79,0.0079,0.0080,0,collision
62,344,-358.60,2.46,150.23,0.0057,0.0213,0,collision
63,271,-321.35,2.15,148.84,0.0073,0.0227,0,collision
64,260,-328.26,2.16,106.01,0.0036,0.0287,0,collision
65,366,-397.81,1.62,179.06,0.0027,0.0000,0,collision
66,245,-292.11,2.48,38.35,0.0057,0.0150,0,collision
67,254,-311.23,2.34,131.16,0.0044,0.0051,0,collision
68,309,-320.45,1.93,129.30,0.0063,0.0152,0,collision
69,330,-353.71,2.25,116.88,0.0037,0.0169,0,collision
70,320,-349.17,1.88,158.60,0.0078,0.0140,0,collision
45,422,-353.60,3.00,264.28,0.0011,0.0205,0,collision
46,254,-304.99,2.37,156.02,0.0092,0.0000,0,collision
47,381,-399.62,1.61,155.13,0.0045,0.0007,0,collision
48,274,-300.44,2.16,102.44,0.0076,0.0312,0,collision
49,269,-317.22,2.27,169.98,0.0018,0.0000,0,collision
50,321,-355.24,2.53,207.44,0.0052,0.0054,0,collision
71,524,-537.01,1.16,178.41,0.0009,0.0000,0,collision
72,381,-409.60,1.58,124.88,0.0038,0.0140,0,collision
73,338,-378.14,1.68,109.82,0.0037,0.0048,0,collision
74,531,-508.89,1.41,185.65,0.0014,0.0001,0,collision
75,372,-388.39,1.65,112.53,0.0024,0.0075,0,collision
76,297,-313.96,2.09,134.56,0.0024,0.0041,0,collision
77,303,-340.58,2.05,116.09,0.0026,0.0000,0,collision
78,337,-380.63,1.82,139.06,0.0045,0.0000,0,collision
79,323,-358.06,1.86,91.71,0.0052,0.0135,0,collision
80,207,-275.79,2.99,102.60,0.0101,0.0647,0,collision
51,546,-413.59,2.39,288.94,0.0018,0.0000,0,collision
52,274,-301.70,2.23,114.68,0.0111,0.0042,0,collision
53,233,-283.35,2.65,46.76,0.0044,0.0148,0,collision
54,243,-296.12,2.45,211.72,0.0029,0.0000,0,collision
55,534,-508.05,1.44,87.12,0.0036,0.0018,0,collision
56,416,-446.04,1.62,125.22,0.0060,0.0395,0,collision
81,315,-347.54,1.94,157.83,0.0062,0.0000,0,collision
82,427,-423.76,1.69,210.32,0.0036,0.0000,0,collision
83,323,-362.17,1.81,216.09,0.0019,0.0148,0,collision
84,338,-406.12,1.74,113.64,0.0031,0.0235,0,collision
85,521,-523.61,1.19,200.98,0.0032,0.0048,0,collision
86,278,-344.13,2.11,32.46,0.0018,0.0128,0,collision
87,341,-377.22,1.93,156.28,0.0041,0.0302,0,collision
88,313,-365.14,1.93,151.51,0.0037,0.0340,0,collision
89,277,-327.09,2.17,74.19,0.0049,0.0180,0,collision
90,381,-390.37,1.61,106.76,0.0047,0.0054,0,collision
57,404,-387.93,1.96,157.05,0.0022,0.0000,0,collision
58,535,-492.34,1.40,148.34,0.0035,0.0046,0,collision
59,525,-496.24,1.33,205.28,0.0011,0.0034,0,collision
60,337,-394.16,1.82,148.91,0.0023,0.0002,0,collision
91,287,-327.66,2.06,133.73,0.0051,0.0074,0,collision
92,525,-525.26,1.33,121.29,0.0032,0.0222,0,collision
93,362,-398.87,1.62,77.04,0.0027,0.0096,0,collision
94,334,-366.22,1.84,205.25,0.0031,0.0182,0,collision
95,248,-316.03,2.35,229.00,0.0074,0.0167,0,collision
96,573,-580.23,1.19,81.79,0.0026,0.0017,0,collision
97,332,-378.29,2.06,177.52,0.0035,0.0465,0,collision
98,522,-521.72,1.31,145.19,0.0018,0.0051,0,collision
99,330,-382.78,1.82,80.77,0.0033,0.0296,0,collision
100,292,-344.97,2.23,77.43,0.0053,0.0041,0,collision
61,582,-494.05,2.01,152.37,0.0011,0.0144,0,collision
62,314,-331.60,2.15,19.67,0.0046,0.0073,0,collision
63,526,-488.70,1.30,161.04,0.0052,0.0000,0,collision
64,419,-449.48,1.39,201.53,0.0013,0.0069,0,collision
65,380,-425.53,1.50,90.71,0.0012,0.0268,0,collision
101,239,-298.65,2.57,102.23,0.0075,0.0184,0,collision
102,107,-221.46,5.48,137.20,0.0156,0.0000,0,collision
103,131,-237.33,4.67,51.96,0.0133,0.0076,0,collision
104,274,-334.42,2.59,174.83,0.0047,0.0006,0,collision
105,291,-329.49,2.07,145.58,0.0049,0.0000,0,collision
106,299,-337.84,2.02,135.58,0.0050,0.0000,0,collision
107,149,-217.25,4.16,149.73,0.0057,0.0000,0,collision
108,211,-267.51,2.86,93.67,0.0089,0.0538,0,collision
109,329,-358.16,1.76,159.25,0.0057,0.0026,0,collision
110,336,-349.93,1.78,70.63,0.0029,0.0092,0,collision
66,329,-319.67,2.90,253.86,0.0045,0.0013,0,collision
67,263,-305.24,2.34,140.53,0.0029,0.0403,0,collision
68,227,-291.04,2.94,134.61,0.0060,0.0000,0,collision
69,333,-369.18,1.80,128.64,0.0072,0.0417,0,collision
70,199,-249.17,3.04,87.18,0.0035,0.0148,0,collision
71,263,-296.97,2.25,108.24,0.0074,0.0065,0,collision
72,292,-314.65,2.12,185.55,0.0062,0.0034,0,collision
111,525,-512.64,1.17,102.55,0.0021,0.0000,0,collision
112,359,-404.48,1.68,153.86,0.0013,0.0307,0,collision
113,282,-329.68,2.10,133.95,0.0049,0.0341,0,collision
114,381,-419.60,1.54,234.82,0.0035,0.0271,0,collision
115,536,-532.16,1.38,262.42,0.0016,0.0000,0,collision
116,549,-571.01,1.07,105.31,0.0030,0.0000,0,collision
117,242,-331.52,2.42,155.50,0.0054,0.0215,0,collision
118,545,-554.30,1.25,235.90,0.0038,0.0104,0,collision
119,392,-461.18,1.52,232.14,0.0025,0.0247,0,collision
120,359,-441.62,1.63,31.34,0.0038,0.0240,0,collision
73,641,-552.63,1.77,302.11,0.0012,0.0230,0,collision
74,347,-386.59,1.69,113.79,0.0013,0.0273,0,collision
75,303,-349.41,1.98,191.33,0.0024,0.0251,0,collision
76,524,-541.11,1.14,108.92,0.0010,0.0000,0,collision
121,434,-455.72,1.35,152.06,0.0027,0.0105,0,collision
122,538,-580.38,1.09,150.16,0.0007,0.0023,0,collision
123,529,-549.03,1.13,170.27,0.0030,0.0031,0,collision
124,599,-612.24,0.98,118.11,0.0007,0.0079,0,collision
125,631,-638.85,1.05,125.11,0.0025,0.0098,0,collision
126,352,-405.50,1.65,114.27,0.0056,0.0369,0,collision
127,512,-572.26,1.16,118.22,0.0033,0.0133,0,collision
128,519,-566.87,1.17,140.60,0.0017,0.0074,0,collision
129,447,-458.47,1.36,146.99,0.0022,0.0022,0,collision
130,376,-409.67,1.54,187.75,0.0064,0.0343,0,collision
77,1000,-654.56,1.25,231.63,0.0000,0.0156,0,timeout
78,390,-448.24,1.48,196.61,0.0024,0.0580,0,collision
79,620,-658.39,1.07,183.94,0.0023,0.0327,0,collision
80,569,-585.88,1.06,202.66,0.0041,0.0001,0,collision
131,180,-276.75,3.69,37.15,0.0074,0.0000,0,collision
132,264,-360.38,2.18,39.69,0.0093,0.0804,0,collision
133,238,-317.12,2.41,105.99,0.0043,0.0521,0,collision
134,316,-363.44,1.76,142.12,0.0037,0.0415,0,collision
135,308,-356.36,1.97,77.78,0.0049,0.0284,0,collision
136,323,-384.78,1.82,79.65,0.0045,0.0299,0,collision
137,305,-353.14,1.93,90.79,0.0021,0.0391,0,collision
138,147,-218.07,4.06,138.49,0.0155,0.0000,0,collision
139,262,-316.81,2.25,135.86,0.0076,0.0000,0,collision
140,147,-269.37,4.50,131.39,0.0102,0.0000,0,collision
81,146,-238.16,4.15,123.04,0.0040,0.0000,0,collision
82,293,-338.16,1.94,117.81,0.0043,0.0117,0,collision
83,177,-256.28,3.29,160.74,0.0065,0.0000,0,collision
84,311,-360.35,1.82,79.13,0.0066,0.0734,0,collision
85,306,-348.36,1.90,158.54,0.0044,0.0001,0,collision
86,291,-381.03,1.99,155.41,0.0055,0.0586,0,collision
87,264,-337.90,2.27,115.58,0.0036,0.0334,0,collision
141,513,-546.47,1.18,110.29,0.0017,0.0244,0,collision
142,285,-339.91,2.09,229.87,0.0037,0.0436,0,collision
143,309,-401.77,1.90,131.96,0.0048,0.0350,0,collision
144,365,-461.53,1.61,175.76,0.0031,0.0705,0,collision
145,518,-555.86,1.19,147.74,0.0034,0.0427,0,collision
146,299,-368.65,1.96,12.63,0.0021,0.0347,0,collision
147,380,-464.51,1.50,131.87,0.0034,0.0694,0,collision
148,331,-402.71,1.78,182.97,0.0021,0.0236,0,collision
149,284,-360.88,2.12,56.98,0.0105,0.0265,0,collision
150,287,-334.78,2.11,157.41,0.0019,0.0138,0,collision
88,590,-512.23,1.98,314.49,0.0032,0.0237,0,collision
89,243,-292.11,2.42,144.76,0.0030,0.0177,0,collision
90,248,-327.04,2.29,55.77,0.0045,0.0672,0,collision
91,295,-345.24,1.96,81.55,0.0079,0.0220,0,collision
92,243,-326.86,2.40,134.39,0.0056,0.0650,0,collision
93,239,-317.76,2.96,110.20,0.0048,0.0000,0,collision
94,348,-428.03,1.68,182.12,0.0053,0.0571,0,collision
151,381,-452.51,1.51,164.56,0.0044,0.0262,0,collision
152,454,-548.14,1.30,179.66,0.0028,0.0677,0,collision
153,396,-455.76,1.48,104.29,0.0023,0.0676,0,collision
154,623,-645.06,1.07,164.37,0.0015,0.0253,0,collision
155,101,-208.95,5.83,26.49,0.0096,0.0000,0,collision
156,187,-309.40,3.16,130.09,0.0049,0.1273,0,collision
157,387,-440.84,1.50,214.26,0.0026,0.0334,0,collision
158,223,-370.67,2.70,13.85,0.0076,0.1391,0,collision
159,451,-482.13,1.30,175.60,0.0047,0.0255,0,collision
160,370,-418.31,1.56,174.86,0.0017,0.0230,0,collision
95,239,-235.24,4.40,134.74,0.0042,0.0000,0,collision
96,514,-546.87,1.19,150.26,0.0020,0.0366,0,collision
97,411,-488.98,1.46,142.95,0.0062,0.0310,0,collision
98,530,-559.47,1.16,112.53,0.0025,0.0152,0,collision
99,258,-346.65,2.28,123.50,0.0045,0.0401,0,collision
161,294,-352.02,1.98,149.40,0.0051,0.0116,0,collision
162,337,-437.91,1.73,196.70,0.0038,0.0881,0,collision
163,315,-385.80,1.78,88.89,0.0039,0.0187,0,collision
164,159,-234.68,3.76,68.23,0.0060,0.0985,0,collision
165,338,-409.07,1.73,177.39,0.0043,0.0508,0,collision
166,394,-488.94,1.46,173.74,0.0021,0.1027,0,collision
167,307,-379.05,1.89,208.63,0.0070,0.0787,0,collision
168,410,-483.46,1.44,180.92,0.0050,0.0793,0,collision
169,265,-349.03,2.24,-15.35,0.0045,0.0201,0,collision
170,393,-440.37,1.48,117.22,0.0064,0.0222,0,collision
100,508,-459.01,1.96,147.09,0.0020,0.0240,0,collision
101,396,-464.09,1.47,187.35,0.0017,0.0879,0,collision
102,305,-382.03,1.93,100.42,0.0038,0.0489,0,collision
103,471,-541.92,1.42,187.80,0.0020,0.0467,0,collision
104,394,-451.56,1.47,171.65,0.0071,0.0716,0,collision
171,522,-598.26,1.16,167.86,0.0019,0.0493,0,collision
172,539,-579.98,1.10,181.47,0.0016,0.0124,0,collision
173,532,-567.14,1.09,96.75,0.0034,0.0156,0,collision
174,455,-548.99,1.27,156.29,0.0037,0.0603,0,collision
175,445,-524.65,1.28,132.04,0.0027,0.0771,0,collision
176,622,-663.56,0.95,123.70,0.0017,0.0062,0,collision
177,525,-587.00,1.10,246.16,0.0026,0.0322,0,collision
178,518,-555.97,1.18,98.49,0.0035,0.0298,0,collision
179,495,-580.75,1.18,202.89,0.0025,0.0780,0,collision
180,172,-278.55,3.48,82.92,0.0031,0.0398,0,collision
105,710,-681.38,1.24,241.15,0.0021,0.0116,0,collision
106,368,-467.30,1.56,82.85,0.0036,0.0827,0,collision
107,481,-510.61,1.20,72.17,0.0049,0.0284,0,collision
108,417,-491.18,1.41,129.48,0.0015,0.0807,0,collision
181,110,-236.75,5.59,52.67,0.0105,0.0000,0,collision
182,150,-242.95,3.91,86.62,0.0070,0.1200,0,collision
183,122,-233.01,5.88,74.03,0.0039,0.0000,0,collision
184,371,-426.19,1.57,90.54,0.0025,0.0861,0,collision
185,329,-412.60,1.74,126.06,0.0034,0.1075,0,collision
186,278,-358.34,2.13,215.40,0.0065,0.0303,0,collision
187,263,-375.75,2.26,15.80,0.0059,0.0905,0,collision
188,259,-341.41,2.24,143.39,0.0070,0.0701,0,collision
189,412,-497.20,1.42,109.86,0.0018,0.0902,0,collision
190,343,-402.43,1.67,146.61,0.0048,0.0855,0,collision
109,473,-419.86,2.30,214.97,0.0019,0.0234,0,collision
110,318,-421.14,1.86,113.43,0.0028,0.0376,0,collision
111,323,-389.18,1.77,79.54,0.0006,0.0583,0,collision
112,161,-247.02,3.66,128.13,0.0075,0.0634,0,collision
113,262,-351.05,2.23,134.49,0.0045,0.0585,0,collision
114,329,-404.97,1.79,104.64,0.0027,0.0319,0,collision
115,142,-248.13,4.17,145.42,0.0074,0.0000,0,collision
116,283,-364.22,2.08,37.85,0.0019,0.0612,0,collision
191,322,-358.58,1.84,92.90,0.0054,0.0017,0,collision
192,139,-234.82,4.27,136.55,0.0042,0.0000,0,collision
193,232,-346.52,2.54,114.72,0.0048,0.0506,0,collision
194,320,-383.36,1.81,223.25,0.0028,0.0251,0,collision
195,270,-387.12,2.19,137.79,0.0044,0.1177,0,collision
196,312,-384.79,1.89,175.31,0.0074,0.0258,0,collision
197,253,-361.41,2.27,120.67,0.0071,0.0810,0,collision
198,428,-532.27,1.35,199.89,0.0025,0.0505,0,collision
199,320,-377.49,1.78,197.00,0.0034,0.0252,0,collision
200,336,-432.70,1.68,101.50,0.0034,0.0917,0,collision
117,335,-425.89,1.76,59.49,0.0032,0.0756,0,collision
118,407,-482.49,1.39,115.74,0.0022,0.0462,0,collision
119,520,-562.01,1.16,216.97,0.0021,0.0341,0,collision
120,520,-578.06,1.12,246.89,0.0031,0.0391,0,collision
201,192,-274.59,3.02,135.03,0.0040,0.0000,0,collision
202,120,-213.36,4.85,164.50,0.0095,0.0000,0,collision
203,257,-353.76,2.26,113.04,0.0034,0.0440,0,collision
204,209,-326.34,2.82,179.91,0.0152,0.0310,0,collision
205,241,-367.52,2.42,228.73,0.0065,0.0485,0,collision
206,210,-298.79,2.73,202.45,0.0162,0.0401,0,collision
207,127,-224.44,4.46,130.49,0.0125,0.0803,0,collision
208,104,-213.51,5.58,139.35,0.0134,0.0000,0,collision
209,211,-305.56,2.82,86.94,0.0088,0.0440,0,collision
210,229,-332.25,2.51,108.07,0.0054,0.0697,0,collision
121,529,-511.26,2.32,339.74,0.0012,0.0177,0,collision
122,178,-276.85,3.29,168.01,0.0039,0.0093,0,collision
123,181,-293.76,3.16,76.45,0.0038,0.1047,0,collision
124,271,-352.65,2.15,139.62,0.0060,0.0333,0,collision
125,292,-402.51,2.03,147.70,0.0040,0.0596,0,collision
126,213,-301.66,3.00,235.31,0.0104,0.0000,0,collision
127,92,-213.32,6.23,162.37,0.0167,0.0000,0,collision
128,182,-241.17,3.19,171.94,0.0114,0.0565,0,collision
129,137,-247.77,4.08,121.95,0.0061,0.0046,0,collision
130,235,-307.58,2.42,128.01,0.0075,0.0780,0,collision
211,333,-400.80,1.77,125.73,0.0071,0.0326,0,collision
212,287,-377.70,1.97,152.77,0.0043,0.0346,0,collision
213,255,-369.83,2.28,125.79,0.0068,0.0563,0,collision
214,276,-350.87,2.07,80.47,0.0056,0.0000,0,collision
215,157,-247.81,3.65,253.01,0.0069,0.0043,0,collision
216,330,-412.37,1.74,164.96,0.0013,0.0223,0,collision
217,308,-379.25,1.89,171.07,0.0011,0.0290,0,collision
218,116,-250.45,5.02,120.61,0.0079,0.0000,0,collision
219,368,-447.19,1.60,163.14,0.0028,0.0148,0,collision
220,265,-337.04,2.19,88.51,0.0068,0.0304,0,collision
131,276,-327.25,2.24,145.70,0.0053,0.0134,0,collision
132,326,-434.67,1.77,146.84,0.0078,0.1004,0,collision
133,233,-333.78,2.46,151.02,0.0092,0.0686,0,collision
134,211,-351.64,2.76,100.14,0.0075,0.1610,0,collision
135,338,-424.79,1.76,173.59,0.0034,0.0625,0,collision
136,295,-394.94,1.98,243.19,0.0076,0.0094,0,collision
137,296,-351.45,1.98,114.10,0.0049,0.0315,0,collision
221,436,-518.49,1.30,203.54,0.0038,0.0320,0,collision
222,456,-570.32,1.27,139.47,0.0030,0.0769,0,collision
223,434,-498.01,1.34,129.21,0.0022,0.0898,0,collision
224,404,-469.93,1.43,163.23,0.0021,0.0000,0,collision
225,389,-492.65,1.50,138.79,0.0037,0.0487,0,collision
226,347,-423.52,1.66,93.31,0.0017,0.0091,0,collision
227,232,-334.32,2.56,137.75,0.0051,0.0919,0,collision
228,339,-443.34,1.71,196.68,0.0011,0.0987,0,collision
229,386,-488.24,1.54,193.87,0.0021,0.0944,0,collision
230,258,-379.77,2.25,13.71,0.0073,0.0872,0,collision
138,613,-592.29,1.54,294.90,0.0025,0.0174,0,collision
139,417,-494.78,1.41,181.69,0.0034,0.0241,0,collision
140,432,-510.14,1.35,212.44,0.0028,0.0420,0,collision
141,589,-656.76,0.99,158.02,0.0019,0.0440,0,collision
231,493,-654.86,1.17,300.61,0.0025,0.1430,0,collision
232,771,-891.00,0.75,120.25,0.0013,0.0365,0,collision
233,598,-706.75,0.98,147.43,0.0019,0.0533,0,collision
234,713,-841.17,0.79,167.11,0.0020,0.0179,0,collision
235,832,-937.53,0.69,227.62,0.0024,0.0333,0,collision
236,536,-590.42,1.08,191.58,0.0047,0.0385,0,collision
237,708,-784.04,0.81,125.64,0.0022,0.0122,0,collision
238,658,-725.19,0.88,202.39,0.0024,0.0169,0,collision
239,347,-430.72,1.68,118.76,0.0043,0.0945,0,collision
240,703,-789.20,0.82,192.39,0.0037,0.0247,0,collision
142,767,-793.93,1.15,182.11,0.0011,0.0211,0,collision
143,770,-879.80,0.75,142.09,0.0029,0.0542,0,collision
241,744,-881.83,0.77,183.04,0.0019,0.0197,0,collision
242,671,-755.96,0.86,83.90,0.0018,0.0045,0,collision
243,584,-650.88,1.01,134.72,0.0020,0.0123,0,collision
244,463,-558.61,1.25,178.53,0.0044,0.0681,0,collision
245,777,-883.23,0.75,186.94,0.0012,0.0424,0,collision
246,554,-688.54,1.06,192.84,0.0009,0.0742,0,collision
247,616,-738.71,0.95,149.16,0.0013,0.0470,0,collision
248,639,-669.45,0.91,200.34,0.0023,0.0039,0,collision
249,550,-677.27,1.04,220.52,0.0034,0.0505,0,collision
250,550,-646.23,1.06,269.07,0.0019,0.0547,0,collision
144,1000,-792.19,1.10,364.99,0.0000,0.0479,0,timeout
145,675,-768.37,0.85,212.71,0.0010,0.0342,0,collision
146,560,-675.98,1.03,159.06,0.0018,0.0563,0,collision
251,590,-729.77,0.98,124.70,0.0030,0.0732,0,collision
252,429,-519.80,1.34,133.82,0.0037,0.0781,0,collision
253,489,-655.38,1.20,77.64,0.0009,0.0850,0,collision
254,330,-430.07,1.78,121.59,0.0032,0.0263,0,collision
255,651,-792.19,0.90,79.28,0.0030,0.0565,0,collision
256,815,-928.39,0.70,222.85,0.0007,0.0580,0,collision
257,707,-878.52,0.83,73.96,0.0028,0.0555,0,collision
258,542,-736.37,1.07,205.32,0.0026,0.0919,0,collision
259,813,-934.14,0.69,178.32,0.0014,0.0543,0,collision
260,731,-775.02,0.80,153.25,0.0017,0.0183,0,collision
147,988,-1024.25,1.15,219.97,0.0012,0.0569,0,collision
148,690,-782.94,0.84,157.60,0.0012,0.0196,0,collision
149,701,-800.00,0.83,158.74,0.0026,0.0306,0,collision
261,795,-979.43,0.71,133.83,0.0004,0.0823,0,collision
262,603,-753.52,0.98,143.13,0.0016,0.0733,0,collision
263,703,-839.39,0.83,154.41,0.0029,0.0724,0,collision
264,512,-590.53,1.15,158.95,0.0036,0.0408,0,collision
265,633,-793.09,0.92,193.53,0.0017,0.0701,0,collision
266,731,-872.07,0.78,181.19,0.0017,0.0517,0,collision
267,738,-865.20,0.80,68.03,0.0014,0.0358,0,collision
268,735,-826.04,0.79,151.50,0.0026,0.0550,0,collision
269,549,-692.77,1.05,171.17,0.0017,0.0693,0,collision
270,452,-578.52,1.27,169.15,0.0040,0.0473,0,collision
150,595,-657.76,1.36,388.47,0.0013,0.0586,0,collision
151,496,-639.40,1.16,182.82,0.0015,0.1087,0,collision
152,627,-696.53,0.94,129.29,0.0035,0.0147,0,collision
271,414,-515.65,1.40,215.69,0.0036,0.0650,0,collision
272,484,-596.81,1.21,104.69,0.0034,0.0594,0,collision
273,333,-440.24,1.70,242.77,0.0034,0.0448,0,collision
274,432,-521.22,1.34,226.67,0.0028,0.0624,0,collision
275,159,-261.48,3.71,43.02,0.0067,0.0842,0,collision
276,312,-452.34,1.86,136.61,0.0073,0.0845,0,collision
277,276,-412.37,2.13,80.92,0.0018,0.0801,0,collision
278,353,-467.50,1.65,135.76,0.0024,0.0274,0,collision
279,350,-475.69,1.64,118.36,0.0062,0.1043,0,collision
280,260,-374.27,2.26,181.23,0.0075,0.0685,0,collision
153,730,-793.33,1.56,167.40,0.0015,0.0758,0,collision
154,542,-697.84,1.21,244.49,0.0032,0.0000,0,collision
155,328,-477.54,1.80,112.16,0.0059,0.0908,0,collision
