episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
46,163,-240.18,6.98,188.21,0.0071,0.0257,0,collision
47,160,-226.25,7.54,375.28,0.0054,0.0839,0,collision
48,140,-219.02,8.21,158.61,0.0085,0.0536,0,collision
49,142,-219.60,7.92,392.94,0.0141,0.0356,0,collision
50,137,-205.26,8.33,292.43,0.0171,0.0307,0,collision
51,153,-229.72,6.93,149.11,0.0086,0.0035,0,collision
52,178,-239.70,6.27,235.78,0.0152,0.0593,0,collision
53,128,-203.24,8.76,189.97,0.0157,0.0070,0,collision
54,148,-218.36,7.86,119.62,0.0113,0.0680,0,collision
55,125,-217.08,7.20,184.64,0.0113,0.0000,0,collision
56,147,-231.62,6.29,211.56,0.0178,0.0000,0,collision
51,197,-254.39,6.38,72.93,0.0030,0.0523,0,collision
52,193,-246.75,6.22,253.87,0.0074,0.1165,0,collision
53,143,-220.15,7.86,157.47,0.0052,0.0545,0,collision
54,251,-283.13,6.10,413.39,0.0015,0.1183,0,collision
55,142,-203.02,7.90,5.33,0.0043,0.0466,0,collision
56,87,-189.05,7.01,37.90,0.0085,0.0000,0,collision
57,191,-257.63,6.45,186.39,0.0063,0.1462,0,collision
58,190,-242.34,7.67,294.20,0.0081,0.1185,0,collision
59,174,-219.03,7.20,224.13,0.0101,0.0480,0,collision
60,131,-205.15,6.60,220.49,0.0103,0.0014,0,collision
57,315,-320.86,6.31,463.06,0.0056,0.0638,0,collision
58,184,-251.24,6.16,336.64,0.0029,0.0960,0,collision
59,172,-239.41,6.66,187.97,0.0120,0.0594,0,collision
60,149,-218.17,7.28,190.49,0.0108,0.0240,0,collision
61,173,-246.34,7.81,294.19,0.0064,0.1283,0,collision
62,153,-224.08,7.79,328.24,0.0123,0.0308,0,collision
63,88,-189.97,6.69,103.05,0.0162,0.0000,0,collision
64,123,-206.25,7.17,231.09,0.0117,0.0000,0,collision
65,185,-247.42,6.01,150.30,0.0077,0.0713,0,collision
66,88,-202.86,7.06,220.84,0.0078,0.0010,0,collision
67,190,-249.46,5.86,198.13,0.0120,0.0536,0,collision
68,162,-236.55,6.64,303.04,0.0166,0.0242,0,collision
69,145,-210.16,7.30,239.19,0.0061,0.0061,0,collision
61,172,-231.18,6.69,376.42,0.0148,0.0787,0,collision
62,135,-211.42,8.99,169.34,0.0121,0.0889,0,collision
63,132,-225.12,6.47,92.75,0.0077,0.0030,0,collision
64,89,-184.76,6.80,241.93,0.0061,0.0056,0,collision
65,125,-213.66,5.37,42.69,0.0061,0.0021,0,collision
66,157,-219.81,7.68,164.88,0.0076,0.0656,0,collision
67,148,-211.74,7.61,309.70,0.0128,0.0391,0,collision
68,301,-293.18,6.96,488.82,0.0043,0.0905,0,collision
69,168,-214.35,7.24,206.35,0.0032,0.0206,0,collision
70,190,-250.52,6.30,190.84,0.0027,0.1003,0,collision
70,206,-235.68,6.12,244.29,0.0051,0.0377,0,collision
71,180,-261.11,6.74,170.48,0.0072,0.0680,0,collision
72,218,-226.84,9.68,288.18,0.0069,0.0659,0,collision
73,160,-223.37,7.73,187.50,0.0128,0.1135,0,collision
74,141,-216.30,8.00,30.49,0.0098,0.0503,0,collision
75,293,479.78,7.66,308.67,0.0000,0.0298,1,goal
76,88,-198.34,6.51,19.65,0.0155,0.0184,0,collision
77,188,-227.44,7.07,300.59,0.0147,0.0202,0,collision
78,164,-229.29,7.14,227.14,0.0164,0.0460,0,collision
79,160,-224.73,7.35,126.69,0.0091,0.0793,0,collision
80,161,-225.42,7.66,157.95,0.0004,0.0864,0,collision
71,167,-216.43,6.76,213.77,0.0103,0.0195,0,collision
72,173,-233.20,6.48,127.90,0.0107,0.0390,0,collision
73,194,-249.47,6.17,233.08,0.0072,0.0865,0,collision
74,115,-207.03,7.03,83.64,0.0052,0.0000,0,collision
75,168,-219.12,6.39,157.17,0.0076,0.0139,0,collision
76,195,-240.86,6.91,121.03,0.0064,0.0405,0,collision
77,179,-239.70,6.39,372.73,0.0101,0.0854,0,collision
78,161,-221.00,6.27,48.38,0.0087,0.0062,0,collision
79,172,-234.13,6.60,172.08,0.0097,0.0741,0,collision
80,186,-240.43,6.10,208.22,0.0103,0.0560,0,collision
81,266,-255.75,7.94,293.10,0.0121,0.0364,0,collision
82,142,-201.52,8.01,376.84,0.0057,0.0277,0,collision
83,163,-218.53,6.30,203.73,0.0029,0.0054,0,collision
84,142,-223.47,8.82,47.08,0.0090,0.0381,0,collision
85,116,-213.13,5.13,34.25,0.0073,0.0841,0,collision
86,134,-205.47,8.42,271.81,0.0038,0.0270,0,collision
87,140,-211.64,8.39,14.13,0.0164,0.0548,0,collision
88,176,-245.25,6.66,310.53,0.0031,0.0853,0,collision
89,210,-240.29,7.37,157.97,0.0123,0.0368,0,collision
90,162,-240.31,6.94,385.51,0.0062,0.0877,0,collision
91,123,-197.87,7.18,39.52,0.0079,0.0000,0,collision
92,166,-240.98,5.92,82.21,0.0075,0.0023,0,collision
93,136,-198.28,6.80,151.84,0.0208,0.0020,0,collision
81,158,-224.78,6.99,159.79,0.0122,0.0121,0,collision
82,185,-243.82,6.24,296.12,0.0047,0.0830,0,collision
83,140,-207.25,6.75,71.37,0.0063,0.0011,0,collision
84,125,-198.25,6.75,61.78,0.0104,0.0012,0,collision
85,129,-203.53,6.45,119.85,0.0070,0.0011,0,collision
86,167,-240.45,6.57,291.32,0.0042,0.0384,0,collision
87,162,-218.64,7.61,259.92,0.0065,0.0781,0,collision
88,180,-239.94,6.21,326.30,0.0027,0.0926,0,collision
89,292,477.43,7.76,159.22,0.0000,0.0741,1,goal
90,206,-261.21,5.61,176.71,0.0052,0.0324,0,collision
94,284,-290.89,5.90,255.19,0.0070,0.0463,0,collision
95,192,-229.33,6.79,282.68,0.0087,0.0199,0,collision
96,149,-219.26,7.71,183.14,0.0019,0.0995,0,collision
97,164,-217.61,6.92,230.80,0.0086,0.0315,0,collision
98,187,-252.07,6.50,155.95,0.0112,0.1159,0,collision
99,210,-236.52,6.65,218.36,0.0068,0.0307,0,collision
100,132,-204.97,6.97,223.96,0.0097,0.0000,0,collision
101,132,-208.83,7.16,158.15,0.0040,0.0145,0,collision
102,177,-238.43,6.39,150.08,0.0018,0.0263,0,collision
103,136,-214.13,6.40,93.97,0.0249,0.0003,0,collision
104,83,-182.87,7.47,175.68,0.0352,0.0000,0,collision
105,180,-228.62,5.68,213.88,0.0017,0.0017,0,collision
91,134,-201.11,7.03,113.07,0.0095,0.0000,0,collision
92,105,-188.04,5.92,86.87,0.0124,0.0045,0,collision
93,158,-228.16,7.63,187.53,0.0030,0.0865,0,collision
94,152,-215.50,8.19,153.86,0.0042,0.0841,0,collision
95,272,491.11,8.18,449.48,0.0000,0.0593,1,goal
96,119,-201.89,5.90,233.27,0.0058,0.0000,0,collision
97,146,-214.97,7.74,204.56,0.0087,0.0474,0,collision
98,98,-210.59,6.22,135.65,0.0120,0.0459,0,collision
99,160,-228.36,7.18,179.46,0.0065,0.0824,0,collision
100,147,-216.08,7.66,283.24,0.0062,0.0407,0,collision
106,248,-247.31,7.66,381.08,0.0045,0.0010,0,collision
107,100,-196.22,6.91,145.00,0.0116,0.0000,0,collision
108,154,-227.31,5.61,109.10,0.0123,0.0188,0,collision
109,150,-217.30,7.89,242.80,0.0135,0.0755,0,collision
110,121,-197.22,6.74,223.24,0.0113,0.0020,0,collision
111,153,-229.65,7.49,302.87,0.0018,0.0816,0,collision
112,136,-201.10,8.48,69.44,0.0140,0.0306,0,collision
113,151,-225.18,6.03,249.26,0.0049,0.0073,0,collision
114,165,-215.15,7.09,113.02,0.0033,0.0364,0,collision
115,173,-223.56,7.83,428.73,0.0058,0.1166,0,collision
116,144,-199.69,7.82,156.91,0.0064,0.0361,0,collision
117,164,-228.38,6.93,95.78,0.0087,0.0459,0,collision
118,173,-237.22,7.63,177.66,0.0078,0.0659,0,collision
119,132,-197.24,7.03,201.72,0.0058,0.0000,0,collision
101,161,-240.74,4.56,176.61,0.0077,0.1034,0,collision
102,179,-237.36,4.82,152.69,0.0033,0.0315,0,collision
103,254,-294.65,4.95,99.77,0.0066,0.1467,0,collision
104,108,-195.01,6.55,171.53,0.0115,0.0000,0,collision
105,232,-263.66,5.39,126.03,0.0033,0.0339,0,collision
106,126,-207.59,5.95,113.29,0.0074,0.0014,0,collision
107,205,-234.67,5.77,263.72,0.0104,0.0098,0,collision
108,116,-197.93,5.19,64.90,0.0063,0.0342,0,collision
109,176,-232.97,5.62,112.84,0.0079,0.0359,0,collision
110,169,-238.70,4.93,256.95,0.0065,0.0000,0,collision
120,132,-216.05,5.15,122.21,0.0073,0.0724,0,collision
121,91,-187.66,6.80,189.47,0.0134,0.0004,0,collision
122,162,-241.83,4.51,86.53,0.0130,0.0885,0,collision
123,155,-221.23,5.16,138.97,0.0163,0.0298,0,collision
124,156,-221.62,5.53,267.61,0.0027,0.0000,0,collision
125,216,-269.77,5.14,205.33,0.0049,0.0807,0,collision
126,171,-227.03,5.50,108.64,0.0032,0.1005,0,collision
127,145,-213.55,5.46,90.91,0.0155,0.0162,0,collision
128,97,-200.05,5.85,64.63,0.0173,0.0173,0,collision
129,225,-268.12,5.20,179.66,0.0061,0.0985,0,collision
130,92,-186.79,6.45,64.97,0.0295,0.0062,0,collision
131,117,-218.91,5.03,85.79,0.0141,0.0858,0,collision
132,147,-213.44,5.06,152.76,0.0093,0.0239,0,collision
133,132,-208.95,5.13,46.24,0.0214,0.1193,0,collision
111,175,-250.29,4.07,145.64,0.0051,0.0475,0,collision
112,209,-264.97,4.41,166.11,0.0039,0.0721,0,collision
113,160,-246.23,3.54,123.08,0.0053,0.1045,0,collision
114,167,-239.92,3.57,93.09,0.0019,0.0150,0,collision
115,226,-275.09,3.60,152.79,0.0060,0.0732,0,collision
116,155,-232.88,3.82,124.55,0.0154,0.0234,0,collision
117,162,-240.29,3.66,159.61,0.0202,0.0777,0,collision
118,232,-292.24,3.43,163.05,0.0049,0.0427,0,collision
119,458,-441.87,3.55,264.40,0.0027,0.1265,0,collision
120,159,-251.32,3.56,166.10,0.0016,0.0923,0,collision
134,302,-307.85,3.90,308.51,0.0032,0.0606,0,collision
135,203,-251.05,4.16,201.44,0.0044,0.0627,0,collision
136,209,-247.36,4.86,232.95,0.0069,0.0642,0,collision
137,168,-232.18,4.19,141.35,0.0043,0.0355,0,collision
138,150,-218.25,4.02,152.38,0.0066,0.0228,0,collision
139,206,-270.61,3.69,136.26,0.0053,0.0563,0,collision
140,257,-292.67,3.25,157.08,0.0064,0.0444,0,collision
141,247,-282.07,4.34,175.57,0.0032,0.0336,0,collision
142,182,-270.69,3.41,101.44,0.0043,0.1440,0,collision
121,198,-240.27,5.90,234.98,0.0124,0.0840,0,collision
122,213,-251.59,5.76,205.14,0.0046,0.0161,0,collision
123,289,-287.99,4.67,337.95,0.0042,0.0828,0,collision
124,183,-220.37,6.24,237.40,0.0058,0.0309,0,collision
125,178,-218.85,6.28,172.05,0.0000,0.0081,0,collision
126,253,-281.68,5.95,343.90,0.0068,0.1649,0,collision
127,177,-229.31,6.82,295.71,0.0093,0.0834,0,collision
128,196,-249.53,6.12,325.58,0.0066,0.0798,0,collision
129,108,-193.83,5.60,108.61,0.0194,0.0000,0,collision
130,258,-271.55,5.90,352.64,0.0044,0.0750,0,collision
143,384,-317.47,5.56,363.03,0.0032,0.0177,0,collision
144,202,-225.56,6.08,317.27,0.0058,0.0708,0,collision
145,223,-256.02,5.02,151.84,0.0092,0.0489,0,collision
146,244,-277.68,5.06,307.28,0.0070,0.0945,0,collision
147,121,-196.31,6.94,144.01,0.0023,0.0393,0,collision
148,196,-234.36,5.52,213.17,0.0051,0.0341,0,collision
149,212,-256.70,5.77,224.29,0.0042,0.0416,0,collision
150,269,-281.71,5.55,237.95,0.0057,0.0618,0,collision
151,220,-250.30,6.26,295.94,0.0096,0.0673,0,collision
131,155,-231.25,3.59,86.54,0.0156,0.0973,0,collision
132,233,-275.26,4.81,234.14,0.0081,0.0654,0,collision
133,300,-306.29,4.36,261.54,0.0053,0.1138,0,collision
134,255,-292.65,4.44,159.75,0.0023,0.1304,0,collision
135,212,-257.21,5.33,129.91,0.0112,0.0642,0,collision
136,196,-239.34,4.69,214.75,0.0093,0.0494,0,collision
137,299,-300.75,4.76,409.47,0.0046,0.0828,0,collision
138,146,-216.81,4.14,74.81,0.0064,0.0268,0,collision
139,334,-335.88,4.06,312.25,0.0041,0.1105,0,collision
140,244,-272.88,4.56,150.89,0.0031,0.0331,0,collision
152,249,-241.91,6.63,307.71,0.0051,0.0107,0,collision
153,214,-247.89,5.42,268.93,0.0067,0.0550,0,collision
154,212,-245.71,5.62,146.94,0.0088,0.0318,0,collision
155,149,-223.56,3.88,74.10,0.0007,0.0336,0,collision
156,262,-284.95,4.48,212.68,0.0057,0.0830,0,collision
157,229,-246.75,5.46,138.30,0.0050,0.0683,0,collision
158,166,-228.59,4.23,157.11,0.0098,0.0242,0,collision
159,224,-251.05,4.97,140.12,0.0111,0.0522,0,collision
160,207,-238.95,5.24,236.10,0.0047,0.0480,0,collision
161,242,-272.27,4.50,244.31,0.0068,0.0402,0,collision
141,216,-237.45,5.08,247.58,0.0044,0.0497,0,collision
142,267,-301.99,4.14,264.77,0.0083,0.0361,0,collision
143,242,-289.06,4.60,217.54,0.0079,0.0385,0,collision
144,204,-242.90,4.01,209.15,0.0076,0.0647,0,collision
145,165,-218.35,5.01,75.74,0.0063,0.0324,0,collision
146,234,-265.39,4.99,85.15,0.0141,0.0725,0,collision
147,134,-221.45,4.47,89.98,0.0064,0.0245,0,collision
148,164,-226.90,4.50,69.21,0.0022,0.0737,0,collision
149,237,-255.26,4.81,299.81,0.0055,0.0774,0,collision
150,242,-256.69,5.31,404.89,0.0045,0.0901,0,collision
162,263,-291.96,4.59,258.53,0.0033,0.0910,0,collision
163,298,-312.07,4.80,336.04,0.0037,0.0881,0,collision
164,125,-205.01,4.82,94.65,0.0055,0.0245,0,collision
165,190,-234.96,5.87,280.35,0.0109,0.0349,0,collision
166,280,-294.29,4.05,152.47,0.0026,0.0745,0,collision
167,265,-263.67,5.78,257.14,0.0089,0.0908,0,collision
168,181,-239.39,4.26,131.77,0.0151,0.0767,0,collision
169,266,-284.50,4.88,416.41,0.0039,0.0810,0,collision
151,248,-269.04,5.74,288.96,0.0137,0.0124,0,collision
152,245,-258.77,6.18,348.81,0.0020,0.1175,0,collision
153,186,-237.65,6.23,290.49,0.0075,0.0563,0,collision
154,188,-232.13,6.04,186.26,0.0027,0.0519,0,collision
155,182,-223.34,5.58,214.31,0.0055,0.0442,0,collision
156,161,-211.04,7.06,366.12,0.0024,0.0260,0,collision
157,207,-232.97,5.37,93.88,0.0000,0.0235,0,collision
158,181,-221.94,6.27,221.04,0.0068,0.0242,0,collision
159,250,-255.44,5.98,375.40,0.0047,0.0810,0,collision
160,174,-212.36,6.34,230.54,0.0029,0.0147,0,collision
170,375,-306.72,5.51,448.85,0.0017,0.0669,0,collision
171,219,-254.27,5.44,311.48,0.0058,0.0526,0,collision
172,237,-245.55,4.66,182.38,0.0000,0.0360,0,collision
173,165,-206.91,6.83,220.92,0.0053,0.0205,0,collision
174,188,-233.77,6.18,366.74,0.0083,0.0626,0,collision
175,193,-231.68,6.09,176.57,0.0051,0.0882,0,collision
176,183,-230.58,6.26,177.19,0.0050,0.0449,0,collision
177,227,-279.41,5.53,88.08,0.0089,0.0649,0,collision
178,193,-237.75,6.11,285.80,0.0087,0.0344,0,collision
179,161,-196.67,6.94,255.60,0.0000,0.0093,0,collision
161,193,-223.36,6.08,235.90,0.0034,0.0799,0,collision
162,241,-267.36,4.94,326.91,0.0083,0.0815,0,collision
163,231,-267.66,5.27,283.17,0.0077,0.1006,0,collision
164,224,-252.90,5.08,259.28,0.0057,0.0734,0,collision
165,262,-256.58,5.60,328.74,0.0079,0.0741,0,collision
166,288,-269.85,4.72,206.38,0.0027,0.1083,0,collision
167,275,-293.14,5.22,347.14,0.0036,0.1200,0,collision
168,257,-256.46,5.94,411.73,0.0085,0.1167,0,collision
169,248,-244.63,6.00,473.33,0.0054,0.0483,0,collision
170,233,-245.28,4.73,165.09,0.0000,0.0411,0,collision
180,313,-276.85,6.02,194.00,0.0050,0.0576,0,collision
181,131,-201.92,5.39,102.53,0.0099,0.0297,0,collision
182,197,-232.49,5.09,253.49,0.0149,0.0501,0,collision
183,192,-217.45,6.06,87.65,0.0050,0.0271,0,collision
184,118,-191.64,5.09,142.65,0.0074,0.0184,0,collision
185,118,-193.66,5.16,146.20,0.0099,0.0245,0,collision
186,276,-285.80,5.46,227.58,0.0020,0.1087,0,collision
187,122,-208.92,5.33,130.40,0.0033,0.1069,0,collision
188,263,-273.84,5.36,272.30,0.0071,0.0923,0,collision
189,195,-234.75,5.93,353.93,0.0106,0.0459,0,collision
190,187,-213.26,5.52,161.83,0.0027,0.0383,0,collision
171,217,-238.61,5.23,241.75,0.0029,0.0538,0,collision
172,222,-233.78,4.98,281.82,0.0000,0.0336,0,collision
173,278,-275.75,5.24,287.50,0.0035,0.1190,0,collision
174,283,-296.15,5.38,411.52,0.0010,0.1188,0,collision
175,194,-225.23,5.74,162.68,0.0087,0.0066,0,collision
176,226,-239.88,4.92,318.18,0.0000,0.0296,0,collision
177,239,-265.99,5.40,334.04,0.0057,0.0677,0,collision
178,283,-265.94,4.68,203.82,0.0046,0.0494,0,collision
179,246,-241.20,6.26,186.71,0.0095,0.0884,0,collision
180,277,-279.21,5.21,364.18,0.0040,0.1179,0,collision
191,242,-281.04,5.21,248.91,0.0048,0.0336,0,collision
192,225,-253.75,5.82,292.03,0.0094,0.0883,0,collision
193,212,-233.18,5.26,225.20,0.0000,0.0230,0,collision
194,212,-254.33,5.76,172.44,0.0099,0.0345,0,collision
195,241,-242.88,5.81,160.62,0.0111,0.0485,0,collision
196,164,-208.83,5.74,190.43,0.0042,0.0527,0,collision
197,147,-196.83,6.40,309.34,0.0085,0.0042,0,collision
198,235,-265.99,4.71,228.52,0.0103,0.0771,0,collision
199,258,-271.67,5.55,251.68,0.0038,0.1053,0,collision
181,181,-212.91,6.11,412.05,0.0000,0.0006,0,collision
182,252,-258.21,5.97,302.13,0.0021,0.1510,0,collision
183,189,-219.06,5.83,270.17,0.0000,0.0007,0,collision
184,186,-219.91,6.17,142.64,0.0058,0.0531,0,collision
185,161,-206.50,7.03,165.86,0.0056,0.0360,0,collision
186,181,-238.80,6.16,405.78,0.0051,0.0384,0,collision
187,251,-270.37,5.84,244.66,0.0083,0.1198,0,collision
188,185,-222.80,5.97,252.07,0.0000,0.0033,0,collision
189,161,-206.26,7.08,150.12,0.0086,0.0298,0,collision
190,161,-209.79,7.03,227.37,0.0063,0.0326,0,collision
200,405,-316.62,5.90,383.47,0.0024,0.0598,0,collision
201,105,-198.20,6.07,214.90,0.0052,0.0736,0,collision
202,176,-223.22,6.43,345.30,0.0017,0.0576,0,collision
203,161,-208.52,7.10,214.20,0.0026,0.0148,0,collision
204,251,-283.18,6.03,316.22,0.0036,0.1609,0,collision
205,168,-200.88,6.62,243.23,0.0000,0.0025,0,collision
206,185,-214.23,6.04,111.01,0.0000,0.0017,0,collision
207,137,-198.36,5.63,172.56,0.0057,0.0360,0,collision
208,313,492.46,7.23,498.69,0.0000,0.0535,1,goal
209,207,-232.50,6.72,231.20,0.0067,0.0805,0,collision
191,188,-248.93,6.12,315.20,0.0120,0.0417,0,collision
192,163,-205.90,7.16,253.05,0.0105,0.0053,0,collision
193,176,-203.78,6.35,208.07,0.0000,0.0108,0,collision
194,167,-217.55,6.78,346.67,0.0040,0.0346,0,collision
195,186,-215.31,5.95,269.76,0.0000,0.0049,0,collision
196,171,-214.60,6.52,303.34,0.0000,0.0022,0,collision
197,179,-207.99,6.24,221.69,0.0000,0.0035,0,collision
198,172,-242.13,6.64,177.64,0.0077,0.0425,0,collision
199,160,-200.08,7.02,90.61,0.0000,0.0030,0,collision
200,181,-213.06,6.09,63.34,0.0000,0.0067,0,collision
210,261,-245.36,6.48,477.66,0.0000,0.0023,0,collision
211,164,-220.89,6.81,283.87,0.0084,0.0091,0,collision
212,181,-209.31,6.09,314.21,0.0000,0.0029,0,collision
213,193,-219.38,5.74,226.02,0.0000,0.0140,0,collision
214,179,-205.01,6.22,235.56,0.0000,0.0028,0,collision
215,172,-226.73,6.59,280.77,0.0079,0.0448,0,collision
216,177,-207.03,6.30,337.66,0.0000,0.0072,0,collision
217,194,-221.60,5.73,235.26,0.0000,0.0122,0,collision
218,180,-224.91,6.36,348.69,0.0099,0.0493,0,collision
219,188,-211.55,5.96,197.55,0.0000,0.0028,0,collision
220,178,-213.35,6.31,303.09,0.0000,0.0016,0,collision
201,200,-244.10,6.15,247.49,0.0038,0.0390,0,collision
202,169,-233.71,6.75,186.46,0.0019,0.0397,0,collision
203,218,-221.48,6.87,103.63,0.0068,0.0500,0,collision
204,189,-221.55,5.89,114.65,0.0000,0.0163,0,collision
205,205,-258.20,6.01,175.89,0.0025,0.0906,0,collision
206,181,-207.35,7.58,311.39,0.0052,0.0287,0,collision
207,185,-224.32,6.20,179.93,0.0047,0.0503,0,collision
208,190,-224.31,5.83,14.54,0.0000,0.0061,0,collision
209,193,-220.16,5.79,359.79,0.0000,0.0000,0,collision
210,189,-220.44,6.29,338.55,0.0031,0.0621,0,collision
221,225,-228.16,6.93,244.13,0.0016,0.0074,0,collision
222,161,-202.58,7.14,326.50,0.0079,0.0282,0,collision
223,162,-210.57,6.85,378.73,0.0131,0.0414,0,collision
224,191,-247.71,6.14,289.71,0.0092,0.0282,0,collision
225,173,-202.74,6.43,188.89,0.0000,0.0068,0,collision
