episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
40,58,-164.54,15.32,116.27,0.0147,0.0556,0,collision
90,142,-199.98,15.52,313.06,0.0083,0.0384,0,collision
91,67,-173.58,13.63,176.48,0.0145,0.0015,0,collision
92,125,-246.42,5.01,98.33,0.0029,0.0317,0,collision
93,75,-177.17,13.55,81.59,0.0148,0.0108,0,collision
94,32,-152.93,21.57,80.94,0.0485,0.0133,0,collision
95,140,-227.81,8.76,282.97,0.0083,0.0366,0,collision
96,185,-289.58,6.17,264.05,0.0080,0.1081,0,collision
97,71,-184.09,13.87,25.38,0.0238,0.0285,0,collision
98,42,-154.74,19.11,163.06,0.0248,0.0257,0,collision
99,33,-157.08,21.76,50.35,0.0424,0.0261,0,collision
100,95,-194.07,15.27,174.03,0.0072,0.0333,0,collision
101,36,-158.74,23.09,49.65,0.0314,0.0510,0,collision
102,66,-180.37,13.70,74.11,0.0243,0.0052,0,collision
103,102,-202.42,10.39,194.73,0.0044,0.0000,0,collision
104,106,-220.73,10.53,165.98,0.0072,0.0052,0,collision
105,126,-224.48,11.78,116.04,0.0066,0.0258,0,collision
106,57,-166.68,15.26,115.73,0.0202,0.0163,0,collision
107,71,-179.32,13.55,91.75,0.0184,0.0123,0,collision
108,138,-215.63,12.09,269.24,0.0022,0.0315,0,collision
109,152,-241.63,8.30,290.54,0.0088,0.0644,0,collision
110,108,-216.37,6.31,136.25,0.0045,0.0161,0,collision
41,70,-176.07,13.73,237.98,0.0142,0.0085,0,collision
42,129,-253.17,6.83,120.44,0.0086,0.0000,0,collision
43,39,-157.25,20.46,100.92,0.0164,0.0419,0,collision
44,164,-254.76,6.67,145.87,0.0055,0.0300,0,collision
45,37,-155.84,20.11,92.02,0.0072,0.0152,0,collision
46,149,-236.94,8.13,148.50,0.0088,0.0925,0,collision
47,114,-203.71,14.33,95.62,0.0072,0.0153,0,collision
48,28,-152.21,27.65,6.04,0.0421,0.0378,0,collision
49,182,-301.68,4.72,139.76,0.0058,0.0073,0,collision
50,25,-152.33,26.26,49.07,0.0370,0.0217,0,collision
111,136,-208.55,12.30,237.99,0.0053,0.0147,0,collision
112,146,-249.48,5.69,154.45,0.0031,0.0257,0,collision
113,92,-207.67,6.23,52.61,0.0120,0.0024,0,collision
114,61,-167.48,14.73,2.21,0.0092,0.0145,0,collision
115,43,-163.67,17.64,121.88,0.0375,0.0086,0,collision
116,39,-153.17,19.54,26.31,0.0218,0.0226,0,collision
117,33,-153.60,21.78,35.40,0.0230,0.0162,0,collision
118,38,-159.20,19.93,69.72,0.0341,0.0061,0,collision
119,28,-151.90,25.05,44.02,0.0580,0.0361,0,collision
120,153,-231.79,8.14,118.96,0.0034,0.0354,0,collision
121,39,-155.88,20.08,10.44,0.0280,0.0059,0,collision
122,143,-257.63,7.58,235.14,0.0084,0.0790,0,collision
123,29,-154.99,24.49,143.97,0.0688,0.0376,0,collision
124,121,-229.50,4.92,101.87,0.0177,0.0100,0,collision
125,124,-244.54,5.40,94.14,0.0150,0.0439,0,collision
126,39,-157.58,19.06,95.15,0.0294,0.0165,0,collision
127,143,-233.43,7.73,250.93,0.0085,0.0592,0,collision
128,170,-253.47,6.91,193.32,0.0036,0.1336,0,collision
129,28,-150.10,24.21,70.69,0.0332,0.0192,0,collision
130,188,-302.02,4.64,161.06,0.0051,0.0087,0,collision
131,32,-152.10,22.30,20.40,0.0258,0.0198,0,collision
132,49,-167.11,17.46,60.07,0.0070,0.0229,0,collision
133,40,-161.45,18.71,-54.20,0.0200,0.0144,0,collision
134,136,-255.62,8.00,98.86,0.0155,0.0716,0,collision
51,251,-377.23,3.27,257.85,0.0058,0.0468,0,collision
52,115,-226.14,5.84,123.75,0.0198,0.0517,0,collision
53,127,-222.38,6.79,150.87,0.0167,0.0000,0,collision
54,140,-203.33,9.47,206.17,0.0137,0.0788,0,collision
55,113,-230.14,5.25,147.39,0.0249,0.1080,0,collision
56,175,-281.37,4.37,175.77,0.0093,0.0362,0,collision
57,114,-213.87,7.08,41.41,0.0193,0.0137,0,collision
58,137,-256.23,4.66,35.07,0.0093,0.0004,0,collision
59,130,-240.55,6.99,60.86,0.0191,0.0175,0,collision
60,155,-257.04,4.35,159.88,0.0108,0.0276,0,collision
135,228,-306.67,7.42,237.87,0.0055,0.0024,0,collision
136,211,-358.18,3.16,207.35,0.0041,0.0223,0,collision
137,113,-218.18,6.46,17.27,0.0166,0.0000,0,collision
138,160,-262.62,6.61,260.86,0.0069,0.0668,0,collision
139,153,-281.86,4.20,135.09,0.0113,0.0195,0,collision
140,220,-332.55,3.62,313.64,0.0076,0.0887,0,collision
141,164,-247.65,5.29,265.25,0.0097,0.0000,0,collision
142,300,-424.96,3.23,175.40,0.0025,0.0159,0,collision
143,132,-239.00,4.41,34.00,0.0051,0.1237,0,collision
144,141,-253.45,3.95,30.61,0.0112,0.0434,0,collision
145,148,-281.90,4.08,130.57,0.0095,0.0111,0,collision
146,181,-283.94,6.59,203.96,0.0097,0.0835,0,collision
61,151,-261.35,6.48,210.28,0.0066,0.0034,0,collision
62,248,-323.31,3.94,80.47,0.0057,0.0564,0,collision
63,118,-233.30,5.76,122.43,0.0039,0.0290,0,collision
64,140,-242.48,7.14,114.77,0.0123,0.0065,0,collision
65,248,-355.93,3.85,183.76,0.0041,0.0386,0,collision
66,118,-222.74,6.88,39.53,0.0134,0.0228,0,collision
67,164,-246.96,7.42,189.81,0.0093,0.0751,0,collision
68,171,-278.04,4.78,111.34,0.0092,0.0319,0,collision
69,138,-234.63,7.94,64.92,0.0091,0.0241,0,collision
70,51,-164.85,17.23,60.22,0.0192,0.0267,0,collision
147,64,-169.01,14.00,152.17,0.0129,0.0138,0,collision
148,69,-163.92,14.60,73.58,0.0116,0.0376,0,collision
149,78,-180.83,7.54,210.11,0.0151,0.0000,0,collision
150,78,-177.67,13.10,57.70,0.0125,0.0313,0,collision
151,45,-158.05,17.99,1.88,0.0325,0.0266,0,collision
152,129,-227.41,5.15,101.37,0.0046,0.0023,0,collision
153,140,-239.77,4.07,189.34,0.0097,0.0251,0,collision
154,208,-308.13,5.16,185.46,0.0013,0.0247,0,collision
155,107,-221.19,6.28,61.95,0.0105,0.0000,0,collision
156,129,-229.24,6.93,113.41,0.0177,0.0000,0,collision
157,142,-253.80,4.02,90.16,0.0100,0.1599,0,collision
158,100,-209.72,6.55,43.86,0.0173,0.0000,0,collision
159,61,-164.39,15.12,71.24,0.0216,0.0212,0,collision
160,136,-234.42,4.92,116.00,0.0191,0.0171,0,collision
161,31,-153.26,23.55,15.70,0.0145,0.0437,0,collision
162,54,-163.61,15.64,135.32,0.0180,0.0116,0,collision
163,48,-157.93,17.31,-6.20,0.0034,0.0257,0,collision
164,74,-176.24,13.76,8.55,0.0206,0.0167,0,collision
165,138,-240.30,4.25,123.64,0.0057,0.0485,0,collision
166,144,-260.84,4.28,124.60,0.0134,0.0457,0,collision
167,36,-155.50,20.81,52.44,0.0293,0.0255,0,collision
71,190,-275.75,6.34,279.98,0.0079,0.0955,0,collision
72,75,-190.60,8.11,166.75,0.0061,0.0000,0,collision
73,124,-230.71,5.48,138.65,0.0073,0.0000,0,collision
74,98,-212.60,6.93,183.14,0.0115,0.0164,0,collision
75,58,-171.17,15.52,129.89,0.0146,0.0083,0,collision
76,75,-172.37,13.91,235.19,0.0138,0.0708,0,collision
77,169,-252.16,6.39,191.44,0.0136,0.0894,0,collision
78,39,-158.22,20.13,1.63,0.0783,0.0385,0,collision
79,63,-182.55,15.35,118.21,0.0196,0.0264,0,collision
80,77,-168.17,13.84,-12.13,0.0196,0.0160,0,collision
168,67,-166.78,15.83,133.11,0.0274,0.0016,0,collision
169,177,-275.49,6.51,71.22,0.0047,0.0967,0,collision
170,123,-245.22,4.92,200.19,0.0141,0.1199,0,collision
171,51,-159.88,16.92,194.43,0.0089,0.0235,0,collision
172,154,-251.20,5.87,158.84,0.0053,0.0000,0,collision
173,126,-246.26,6.19,82.96,0.0158,0.0000,0,collision
174,146,-230.60,6.87,127.30,0.0149,0.0307,0,collision
175,152,-245.32,7.12,214.40,0.0054,0.0135,0,collision
176,122,-224.99,9.17,110.00,0.0099,0.0030,0,collision
177,68,-175.33,14.16,5.83,0.0084,0.1404,0,collision
178,179,-256.41,4.77,10.71,0.0038,0.0175,0,collision
179,97,-224.95,6.82,47.65,0.0102,0.0089,0,collision
180,159,-260.65,7.03,115.15,0.0047,0.0964,0,collision
181,69,-179.94,14.22,184.37,0.0029,0.0267,0,collision
182,146,-231.82,7.81,235.79,0.0004,0.0703,0,collision
183,41,-154.77,19.63,12.60,0.0433,0.0709,0,collision
184,114,-222.85,5.94,160.09,0.0139,0.0409,0,collision
185,60,-168.93,15.12,92.58,0.0080,0.0210,0,collision
81,162,-238.02,7.14,187.56,0.0078,0.0455,0,collision
82,189,-282.21,6.08,246.06,0.0020,0.1146,0,collision
83,122,-220.05,4.98,134.54,0.0128,0.0107,0,collision
84,101,-201.42,6.67,108.10,0.0108,0.0000,0,collision
85,183,-290.86,6.04,136.63,0.0060,0.1226,0,collision
86,148,-237.65,8.15,185.29,0.0069,0.0701,0,collision
87,183,-287.22,4.45,70.99,0.0063,0.0360,0,collision
88,166,-239.96,6.06,250.50,0.0130,0.0033,0,collision
89,172,-262.69,5.94,218.52,0.0037,0.0024,0,collision
90,161,-249.55,6.96,307.37,0.0041,0.0243,0,collision
186,218,-272.91,6.76,534.98,0.0028,0.0263,0,collision
187,30,-151.85,23.46,81.41,0.0678,0.0202,0,collision
188,173,-275.30,6.65,194.88,0.0112,0.0644,0,collision
189,124,-221.74,6.58,160.47,0.0094,0.0150,0,collision
190,185,-265.29,6.55,400.89,0.0087,0.1093,0,collision
191,35,-153.66,20.85,-8.39,0.0190,0.0201,0,collision
192,175,-214.63,11.86,230.48,0.0048,0.0685,0,collision
193,136,-220.89,7.20,165.42,0.0062,0.0131,0,collision
194,180,-259.89,6.54,191.97,0.0078,0.0916,0,collision
195,115,-205.93,6.60,15.57,0.0075,0.0000,0,collision
196,145,-251.45,7.78,82.06,0.0018,0.0335,0,collision
197,160,-266.57,4.91,198.74,0.0107,0.0000,0,collision
198,29,-150.16,24.26,22.80,0.0301,0.0285,0,collision
199,118,-206.59,6.67,125.48,0.0155,0.0403,0,collision
200,111,-208.59,6.01,200.22,0.0160,0.0027,0,collision
201,141,-233.34,8.04,101.50,0.0080,0.0514,0,collision
91,149,-244.33,6.42,223.27,0.0079,0.0152,0,collision
92,162,-260.02,5.15,256.66,0.0067,0.0180,0,collision
93,157,-264.10,3.63,121.06,0.0033,0.0971,0,collision
94,160,-237.62,7.14,212.70,0.0107,0.0625,0,collision
95,144,-212.41,10.39,48.11,0.0089,0.0746,0,collision
96,123,-227.30,5.09,159.39,0.0083,0.0230,0,collision
97,113,-220.73,5.39,109.09,0.0068,0.0088,0,collision
98,120,-234.18,5.06,136.93,0.0246,0.0000,0,collision
99,104,-211.31,5.80,130.32,0.0156,0.0024,0,collision
100,139,-255.42,8.06,142.08,0.0148,0.0880,0,collision
202,135,-220.50,6.32,302.20,0.0071,0.0015,0,collision
203,126,-196.27,9.35,207.51,0.0173,0.0194,0,collision
204,164,-250.32,6.97,120.77,0.0084,0.0947,0,collision
205,127,-201.06,8.75,52.04,0.0088,0.0027,0,collision
206,167,-243.32,6.75,294.39,0.0118,0.0482,0,collision
207,98,-200.27,6.22,151.33,0.0052,0.0037,0,collision
208,138,-227.80,8.04,179.24,0.0062,0.0213,0,collision
209,153,-240.91,6.69,230.99,0.0056,0.0149,0,collision
210,155,-240.54,4.92,149.94,0.0075,0.0102,0,collision
211,153,-240.25,7.94,226.23,0.0063,0.0917,0,collision
212,125,-192.06,11.97,234.63,0.0089,0.0285,0,collision
213,171,-253.99,6.16,192.33,0.0029,0.0458,0,collision
214,132,-227.53,7.08,56.71,0.0217,0.0111,0,collision
215,96,-208.48,6.71,74.83,0.0046,0.0296,0,collision
101,155,-230.66,7.78,236.63,0.0119,0.0199,0,collision
102,135,-236.12,6.40,196.29,0.0122,0.0155,0,collision
103,106,-200.06,6.74,95.05,0.0121,0.0204,0,collision
104,231,-313.84,5.90,349.02,0.0028,0.1287,0,collision
105,136,-230.85,5.34,33.90,0.0070,0.0316,0,collision
106,126,-199.54,8.93,221.24,0.0134,0.0144,0,collision
107,121,-192.61,9.64,172.74,0.0118,0.0205,0,collision
108,131,-197.67,9.36,196.86,0.0078,0.0890,0,collision
109,134,-228.18,6.95,128.31,0.0109,0.0000,0,collision
110,123,-197.96,12.01,220.25,0.0028,0.0468,0,collision
216,296,-332.67,7.47,187.91,0.0051,0.0548,0,collision
217,106,-205.84,6.73,220.85,0.0137,0.0000,0,collision
218,117,-207.05,6.14,98.32,0.0120,0.0000,0,collision
