episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
33,142,-245.62,5.81,59.27,0.0093,0.1475,0,collision
34,141,-262.78,4.21,33.53,0.0164,0.0247,0,collision
35,119,-240.12,5.76,41.70,0.0161,0.0473,0,collision
36,117,-223.91,4.91,58.81,0.0122,0.0268,0,collision
31,232,-311.25,4.81,130.54,0.0044,0.0735,0,collision
32,185,-275.67,4.39,148.73,0.0090,0.0432,0,collision
33,224,-302.14,3.65,154.51,0.0064,0.0425,0,collision
34,159,-242.58,5.52,89.33,0.0071,0.0008,0,collision
35,117,-217.03,6.04,119.55,0.0060,0.0000,0,collision
36,292,-340.50,4.14,286.96,0.0044,0.1092,0,collision
37,229,-297.45,4.25,273.45,0.0111,0.0241,0,collision
38,268,-340.55,3.51,206.91,0.0060,0.0988,0,collision
39,225,-314.94,3.51,141.07,0.0022,0.0386,0,collision
40,234,-299.33,4.39,327.98,0.0070,0.0451,0,collision
37,406,-435.36,4.10,472.03,0.0032,0.1141,0,collision
38,128,-223.69,5.87,62.63,0.0082,0.0520,0,collision
39,200,-291.41,3.44,-46.89,0.0079,0.0382,0,collision
40,143,-255.42,3.96,67.81,0.0053,0.0386,0,collision
41,295,-341.32,4.47,212.25,0.0034,0.0788,0,collision
42,215,-275.40,5.39,214.77,0.0095,0.0642,0,collision
43,242,-321.68,3.25,94.79,0.0039,0.0224,0,collision
44,248,-297.11,4.38,264.75,0.0028,0.0428,0,collision
45,244,-308.44,3.69,157.60,0.0030,0.0363,0,collision
41,129,-210.30,5.40,22.95,0.0046,0.0000,0,collision
42,173,-254.26,4.29,4.99,0.0088,0.0534,0,collision
43,138,-214.14,4.90,184.07,0.0086,0.0353,0,collision
44,214,-301.48,3.27,99.81,0.0010,0.0231,0,collision
45,281,-342.78,3.87,258.50,0.0000,0.0245,0,collision
46,256,-301.27,3.67,128.40,0.0043,0.0454,0,collision
47,214,-295.14,3.83,30.05,0.0125,0.0483,0,collision
48,154,-246.09,4.30,150.58,0.0059,0.0358,0,collision
49,160,-256.18,3.87,-41.14,0.0153,0.0616,0,collision
50,169,-246.53,4.78,170.71,0.0057,0.0293,0,collision
46,197,-266.22,4.14,170.08,0.0043,0.0381,0,collision
47,234,-295.27,3.69,92.55,0.0051,0.0468,0,collision
48,228,-297.35,3.59,95.51,0.0068,0.0512,0,collision
49,202,-300.46,4.05,172.78,0.0033,0.0578,0,collision
50,127,-227.90,4.88,215.90,0.0042,0.0109,0,collision
51,192,-269.99,4.30,180.24,0.0046,0.1449,0,collision
52,136,-233.57,4.52,148.37,0.0108,0.1046,0,collision
53,222,-290.21,3.73,144.90,0.0076,0.0338,0,collision
54,209,-257.56,4.49,179.11,0.0014,0.0635,0,collision
55,267,-306.44,4.53,193.91,0.0060,0.1151,0,collision
51,236,-278.76,4.86,354.22,0.0054,0.1043,0,collision
52,143,-237.73,4.20,83.55,0.0037,0.0532,0,collision
53,233,-288.66,4.23,100.44,0.0031,0.0611,0,collision
54,116,-225.69,4.94,125.16,0.0037,0.1421,0,collision
55,109,-196.35,5.57,115.38,0.0066,0.0307,0,collision
56,201,-272.19,4.60,200.73,0.0060,0.0979,0,collision
57,165,-229.63,5.74,28.76,0.0042,0.0531,0,collision
58,181,-262.01,4.26,175.66,0.0069,0.0795,0,collision
59,129,-215.99,5.83,108.59,0.0123,0.1617,0,collision
60,185,-261.63,4.96,167.78,0.0030,0.1395,0,collision
56,230,-314.17,3.27,89.34,0.0026,0.0294,0,collision
57,186,-254.33,4.08,200.76,0.0042,0.0598,0,collision
58,192,-262.79,4.50,128.12,0.0048,0.1226,0,collision
59,119,-191.35,6.89,243.57,0.0061,0.0028,0,collision
60,214,-279.73,4.69,56.24,0.0070,0.0489,0,collision
61,221,-264.66,3.87,188.47,0.0073,0.0416,0,collision
62,215,-268.76,3.81,148.50,0.0078,0.0609,0,collision
63,109,-210.75,5.29,88.84,0.0145,0.1059,0,collision
64,195,-238.71,4.61,225.72,0.0036,0.0590,0,collision
65,157,-213.11,5.06,147.80,0.0061,0.0258,0,collision
66,170,-228.78,5.01,85.46,0.0063,0.0336,0,collision
61,172,-221.10,6.51,102.72,0.0097,0.0310,0,collision
62,124,-190.98,6.61,131.91,0.0113,0.0034,0,collision
63,115,-211.81,6.81,48.38,0.0075,0.1611,0,collision
64,150,-204.91,5.20,58.09,0.0096,0.0026,0,collision
65,193,-232.97,5.96,234.07,0.0080,0.0713,0,collision
66,203,-227.85,5.75,315.80,0.0083,0.0131,0,collision
67,134,-179.76,8.80,40.17,0.0078,0.0337,0,collision
68,187,-230.07,6.88,207.30,0.0028,0.1080,0,collision
69,211,-260.99,5.80,310.38,0.0052,0.1067,0,collision
70,240,-233.74,5.45,332.82,0.0090,0.0631,0,collision
67,283,-287.94,6.29,128.33,0.0063,0.0526,0,collision
68,189,-215.59,6.16,92.57,0.0097,0.0807,0,collision
69,260,-269.87,5.81,205.68,0.0023,0.1553,0,collision
70,176,-247.75,6.42,233.53,0.0103,0.0429,0,collision
71,71,-177.97,7.84,149.54,0.0136,0.0695,0,collision
72,145,-203.11,5.66,151.07,0.0077,0.0039,0,collision
73,178,-202.56,7.20,194.88,0.0084,0.0750,0,collision
74,173,-228.88,6.45,129.46,0.0048,0.0214,0,collision
75,233,-244.15,6.07,321.07,0.0040,0.0700,0,collision
76,137,-205.47,5.89,160.11,0.0170,0.0121,0,collision
77,176,-225.22,6.76,184.86,0.0064,0.0608,0,collision
71,167,-193.82,7.65,165.58,0.0068,0.0304,0,collision
72,170,-219.42,6.73,158.02,0.0033,0.0416,0,collision
73,162,-198.49,6.91,271.84,0.0052,0.0295,0,collision
74,155,-223.38,7.17,104.12,0.0000,0.0169,0,collision
75,165,-214.81,6.84,280.63,0.0036,0.0308,0,collision
76,169,-216.94,6.72,178.61,0.0104,0.0613,0,collision
77,159,-195.91,7.20,160.45,0.0054,0.0089,0,collision
78,164,-212.62,7.00,342.11,0.0088,0.0542,0,collision
79,224,-243.08,4.94,163.94,0.0000,0.0550,0,collision
80,204,-232.62,5.38,214.14,0.0000,0.0292,0,collision
78,308,-266.19,6.67,470.09,0.0055,0.0277,0,collision
79,186,-218.68,6.08,112.22,0.0030,0.0212,0,collision
80,185,-220.16,6.30,218.11,0.0059,0.0557,0,collision
81,223,-242.59,5.13,239.22,0.0018,0.0227,0,collision
82,265,-248.01,6.41,196.17,0.0043,0.0445,0,collision
83,202,-243.71,5.72,229.30,0.0061,0.0640,0,collision
84,175,-244.58,6.26,192.06,0.0190,0.0155,0,collision
85,289,-261.23,7.05,300.21,0.0031,0.0766,0,collision
86,173,-210.62,6.47,116.34,0.0082,0.0371,0,collision
87,169,-211.01,6.68,95.90,0.0035,0.0481,0,collision
81,138,-197.11,8.57,18.85,0.0048,0.0640,0,collision
82,164,-208.94,6.97,108.53,0.0045,0.0335,0,collision
83,153,-187.58,8.94,353.09,0.0114,0.0299,0,collision
84,161,-203.83,6.99,299.85,0.0041,0.0295,0,collision
85,124,-187.24,8.91,165.28,0.0000,0.0241,0,collision
86,148,-226.87,7.66,42.24,0.0105,0.0684,0,collision
87,130,-176.59,9.33,131.68,0.0059,0.0635,0,collision
88,165,-203.96,6.70,327.11,0.0000,0.0008,0,collision
89,137,-183.01,8.15,188.04,0.0000,0.0291,0,collision
90,143,-203.14,7.90,221.02,0.0052,0.0256,0,collision
88,162,-223.52,8.46,160.18,0.0144,0.1312,0,collision
89,197,-192.08,9.13,209.82,0.0083,0.1080,0,collision
90,193,-218.53,7.67,197.76,0.0079,0.0798,0,collision
91,200,-224.62,7.10,108.42,0.0059,0.1476,0,collision
92,159,-221.31,7.64,259.44,0.0073,0.0564,0,collision
93,298,102.92,7.57,248.76,0.0000,0.0987,1,goal
94,158,-195.04,6.95,230.97,0.0125,0.0063,0,collision
95,202,-200.95,8.99,293.23,0.0155,0.0763,0,collision
96,114,-185.56,9.88,3.46,0.0000,0.0779,0,collision
97,135,-190.91,8.92,245.65,0.0085,0.0593,0,collision
98,153,-196.98,8.44,256.94,0.0017,0.0700,0,collision
91,187,-205.03,6.63,197.92,0.0041,0.0601,0,collision
92,179,-220.34,6.68,278.49,0.0059,0.0477,0,collision
93,167,-208.47,6.80,320.13,0.0062,0.0276,0,collision
94,186,-222.71,6.18,126.95,0.0031,0.0443,0,collision
95,201,-233.33,5.80,255.97,0.0050,0.0386,0,collision
96,171,-214.03,6.48,166.07,0.0074,0.0068,0,collision
97,169,-179.46,6.69,198.75,0.0055,0.0217,0,collision
98,168,-215.93,6.72,255.87,0.0122,0.0379,0,collision
99,185,-233.52,6.60,315.43,0.0109,0.0907,0,collision
100,178,-207.65,6.33,265.21,0.0008,0.0457,0,collision
99,320,-299.93,5.99,328.74,0.0112,0.0830,0,collision
100,178,-228.48,6.35,135.66,0.0084,0.0437,0,collision
101,184,-231.80,6.03,139.52,0.0044,0.0215,0,collision
102,146,-197.86,7.72,38.31,0.0069,0.0266,0,collision
103,170,-202.65,6.72,157.46,0.0103,0.0297,0,collision
104,186,-232.09,6.42,279.89,0.0079,0.0416,0,collision
105,189,-211.22,5.97,103.38,0.0059,0.0229,0,collision
106,192,-216.54,5.92,195.35,0.0040,0.1235,0,collision
107,165,-204.10,6.89,195.04,0.0043,0.0414,0,collision
108,154,-217.98,6.02,205.68,0.0128,0.0731,0,collision
109,171,-206.88,6.50,201.08,0.0145,0.0080,0,collision
101,158,-202.31,5.91,82.63,0.0028,0.0019,0,collision
102,172,-231.37,6.54,118.36,0.0062,0.0218,0,collision
103,185,-206.12,6.11,261.21,0.0055,0.0283,0,collision
104,166,-194.62,7.20,198.07,0.0107,0.0174,0,collision
105,194,-203.44,5.73,36.23,0.0000,0.0099,0,collision
106,225,-257.17,4.94,135.35,0.0000,0.0860,0,collision
107,130,-190.89,7.22,122.80,0.0106,0.0034,0,collision
108,184,-225.55,6.38,132.33,0.0090,0.1060,0,collision
109,110,-187.98,6.62,126.48,0.0186,0.0068,0,collision
110,179,-226.05,6.40,-11.25,0.0018,0.0653,0,collision
110,173,-236.85,6.36,118.34,0.0113,0.0775,0,collision
111,183,-199.73,6.28,304.61,0.0053,0.0779,0,collision
112,219,-243.61,5.60,228.61,0.0067,0.0235,0,collision
113,129,-194.31,6.73,222.95,0.0069,0.0624,0,collision
114,182,-233.57,6.12,266.56,0.0143,0.0111,0,collision
115,315,104.18,7.17,338.90,0.0000,0.0940,1,goal
116,109,-188.14,6.64,54.77,0.0215,0.0029,0,collision
117,189,-203.98,5.86,224.32,0.0000,0.0145,0,collision
118,182,-216.66,6.19,197.66,0.0052,0.0577,0,collision
119,215,-231.37,5.12,206.36,0.0000,0.0057,0,collision
120,171,-199.38,6.57,226.47,0.0019,0.0598,0,collision
111,134,-186.72,8.40,130.91,0.0056,0.0175,0,collision
112,163,-204.70,7.73,268.99,0.0083,0.0421,0,collision
113,163,-206.34,7.34,219.52,0.0123,0.0651,0,collision
114,197,-245.87,7.43,407.34,0.0030,0.1435,0,collision
115,180,-203.04,7.70,161.27,0.0104,0.0445,0,collision
116,140,-178.12,8.20,336.68,0.0049,0.0393,0,collision
117,151,-208.54,7.86,276.67,0.0178,0.0208,0,collision
118,146,-184.83,7.72,266.61,0.0000,0.0189,0,collision
119,158,-197.53,7.01,163.78,0.0000,0.0113,0,collision
120,146,-208.20,7.87,167.80,0.0085,0.0488,0,collision
121,234,-220.73,7.96,243.78,0.0055,0.0666,0,collision
122,186,-203.56,7.59,151.99,0.0046,0.0470,0,collision
123,175,-204.18,7.07,121.20,0.0063,0.0613,0,collision
124,145,-206.79,7.75,237.15,0.0055,0.0399,0,collision
125,155,-185.02,8.81,247.48,0.0041,0.0684,0,collision
126,161,-208.59,7.02,226.05,0.0017,0.0247,0,collision
127,168,-187.46,6.62,144.98,0.0000,0.0003,0,collision
128,143,-193.57,7.63,161.74,0.0000,0.0171,0,collision
129,163,-191.15,6.77,344.50,0.0000,0.0084,0,collision
130,145,-225.16,7.70,263.63,0.0051,0.0462,0,collision
131,165,-209.19,6.69,279.73,0.0000,0.0015,0,collision
132,147,-202.94,7.80,193.53,0.0127,0.0305,0,collision
121,148,-202.14,7.72,151.81,0.0073,0.0583,0,collision
122,208,-227.15,6.71,332.23,0.0067,0.1004,0,collision
123,76,-173.45,7.70,20.21,0.0223,0.0000,0,collision
124,160,-188.19,6.91,-40.70,0.0000,0.0058,0,collision
125,189,-244.45,6.18,125.40,0.0053,0.0657,0,collision
126,154,-197.87,7.65,217.20,0.0022,0.0616,0,collision
127,166,-200.63,7.09,111.32,0.0124,0.0171,0,collision
128,180,-216.70,6.26,256.12,0.0021,0.0391,0,collision
129,168,-215.99,6.77,137.04,0.0048,0.0476,0,collision
130,170,-215.23,6.68,379.74,0.0031,0.0354,0,collision
133,263,-204.45,7.39,442.92,0.0030,0.0011,0,collision
134,160,-206.10,7.00,106.04,0.0129,0.0561,0,collision
135,177,-213.19,6.35,158.36,0.0044,0.0312,0,collision
136,198,-202.71,7.39,141.33,0.0083,0.0938,0,collision
137,181,-228.67,6.61,301.09,0.0081,0.0359,0,collision
138,170,-215.44,6.72,72.64,0.0100,0.0514,0,collision
139,180,-213.92,6.16,255.34,0.0000,0.0483,0,collision
140,147,-192.44,7.54,147.44,0.0000,0.0000,0,collision
141,147,-171.50,6.87,145.82,0.0134,0.0030,0,collision
142,156,-202.43,6.98,151.81,0.0118,0.0177,0,collision
143,151,-194.48,7.36,139.72,0.0000,0.0144,0,collision
144,163,-194.65,7.13,266.34,0.0106,0.0398,0,collision
131,153,-203.95,6.09,173.77,0.0102,0.0192,0,collision
132,98,-179.82,6.67,155.34,0.0051,0.0073,0,collision
133,88,-180.79,6.49,149.61,0.0170,0.0843,0,collision
134,211,-220.11,5.85,216.14,0.0070,0.0274,0,collision
135,238,-221.50,6.01,392.45,0.0075,0.0888,0,collision
136,214,-217.14,5.53,217.13,0.0044,0.0545,0,collision
137,223,-237.20,5.58,219.19,0.0093,0.0408,0,collision
138,108,-169.17,6.71,157.75,0.0198,0.0026,0,collision
139,110,-184.81,6.23,116.47,0.0083,0.0018,0,collision
140,218,-222.84,5.87,259.96,0.0076,0.0520,0,collision
145,241,-193.68,7.42,233.04,0.0013,0.0207,0,collision
146,213,-218.16,5.20,289.41,0.0000,0.0346,0,collision
147,220,-216.01,5.54,211.92,0.0015,0.0080,0,collision
148,179,-195.13,5.67,212.91,0.0112,0.0050,0,collision
149,214,-219.34,5.62,211.11,0.0101,0.0773,0,collision
150,168,-201.73,6.59,205.56,0.0106,0.0088,0,collision
151,154,-184.88,6.18,236.99,0.0043,0.0057,0,collision
152,190,-223.88,5.86,99.59,0.0092,0.1251,0,collision
153,174,-196.15,6.53,266.57,0.0098,0.0518,0,collision
154,181,-204.22,6.66,310.99,0.0090,0.0972,0,collision
141,169,-203.45,6.59,125.47,0.0081,0.0106,0,collision
142,171,-205.63,6.82,191.11,0.0129,0.0961,0,collision
143,172,-208.88,6.57,344.71,0.0031,0.0703,0,collision
144,117,-176.80,6.96,94.56,0.0094,0.0044,0,collision
145,174,-196.28,6.39,156.36,0.0000,0.0086,0,collision
146,170,-210.53,6.64,276.60,0.0018,0.0445,0,collision
147,173,-194.71,6.48,150.90,0.0000,0.0100,0,collision
148,172,-198.87,6.49,204.44,0.0000,0.0152,0,collision
149,174,-210.96,6.47,162.33,0.0036,0.0276,0,collision
150,185,-196.42,6.03,316.17,0.0000,0.0164,0,collision
155,362,-259.92,6.54,354.52,0.0027,0.0309,0,collision
156,197,-251.87,5.79,240.10,0.0120,0.0295,0,collision
157,209,-231.66,5.70,368.12,0.0066,0.0856,0,collision
158,193,-192.99,6.00,368.57,0.0029,0.0401,0,collision
159,185,-232.37,6.11,77.11,0.0058,0.0243,0,collision
160,205,-214.37,5.47,196.79,0.0000,0.0023,0,collision
161,187,-218.42,6.05,181.28,0.0062,0.0414,0,collision
162,82,-162.17,7.16,39.75,0.0185,0.0000,0,collision
163,175,-208.66,6.50,157.25,0.0098,0.0300,0,collision
164,170,-200.44,6.70,74.47,0.0080,0.0376,0,collision
165,178,-190.25,6.29,220.31,0.0033,0.0309,0,collision
151,143,-183.86,6.56,87.42,0.0098,0.0050,0,collision
152,208,-189.82,5.77,458.50,0.0032,0.0079,0,collision
153,149,-205.62,4.94,125.79,0.0086,0.1143,0,collision
154,225,-230.34,5.60,206.05,0.0079,0.0120,0,collision
155,254,-257.21,4.61,289.97,0.0059,0.0913,0,collision
156,110,-194.37,5.15,101.88,0.0166,0.1440,0,collision
157,120,-195.77,4.96,183.66,0.0182,0.0735,0,collision
158,94,-181.10,5.98,150.65,0.0079,0.0933,0,collision
159,226,-242.75,5.68,356.59,0.0053,0.0466,0,collision
160,158,-185.63,5.63,138.17,0.0045,0.0037,0,collision
166,317,-276.51,5.73,353.88,0.0027,0.0499,0,collision
167,191,-210.79,5.59,122.26,0.0025,0.0047,0,collision
168,145,-192.04,5.64,168.39,0.0151,0.0078,0,collision
169,219,-221.85,5.20,213.78,0.0044,0.1097,0,collision
170,226,-223.31,5.35,209.58,0.0085,0.0914,0,collision
171,226,-227.77,5.99,160.38,0.0057,0.0673,0,collision
172,101,-179.66,5.59,160.01,0.0093,0.0259,0,collision
173,115,-175.02,6.22,120.15,0.0103,0.0074,0,collision
174,248,-223.99,4.49,313.63,0.0000,0.0384,0,collision
175,110,-188.72,5.36,96.13,0.0157,0.0800,0,collision
176,214,-198.43,5.20,197.51,0.0000,0.0083,0,collision
161,221,-234.11,5.12,340.55,0.0045,0.0678,0,collision
162,211,-197.74,5.27,203.09,0.0000,0.0198,0,collision
163,149,-176.04,6.88,208.54,0.0094,0.0017,0,collision
164,118,-180.90,6.72,92.30,0.0177,0.0426,0,collision
165,199,-211.15,5.22,200.25,0.0056,0.0050,0,collision
166,228,-244.54,5.29,301.94,0.0051,0.0376,0,collision
167,109,-182.55,5.20,123.62,0.0194,0.0268,0,collision
168,236,-261.21,5.16,258.34,0.0060,0.1931,0,collision
169,213,-234.13,5.83,284.25,0.0111,0.0986,0,collision
170,219,-249.42,5.48,321.02,0.0059,0.0390,0,collision
177,289,-268.22,5.33,442.80,0.0050,0.0820,0,collision
178,169,-183.56,6.79,284.82,0.0043,0.0451,0,collision
179,217,-260.06,5.43,295.09,0.0052,0.0533,0,collision
180,171,-213.08,6.50,380.33,0.0076,0.0236,0,collision
181,92,-170.75,6.08,132.68,0.0137,0.0637,0,collision
182,248,-209.88,6.15,210.99,0.0038,0.0689,0,collision
183,126,-194.16,5.66,56.48,0.0096,0.0490,0,collision
184,213,-208.52,5.78,313.07,0.0035,0.0077,0,collision
185,218,-218.47,5.51,160.55,0.0128,0.0643,0,collision
186,208,-238.29,5.36,279.49,0.0070,0.0075,0,collision
171,274,-252.02,4.48,288.84,0.0060,0.1232,0,collision
172,244,-238.39,4.83,213.67,0.0050,0.1196,0,collision
173,124,-197.81,4.71,201.29,0.0085,0.1015,0,collision
174,107,-182.48,5.66,81.99,0.0131,0.0000,0,collision
175,126,-188.33,4.73,79.53,0.0101,0.0666,0,collision
176,120,-185.09,4.87,83.83,0.0048,0.1031,0,collision
177,233,-222.55,4.87,219.41,0.0040,0.0823,0,collision
178,131,-209.66,4.60,171.95,0.0079,0.1640,0,collision
179,187,-181.82,4.97,291.50,0.0051,0.0533,0,collision
180,109,-182.12,5.53,77.52,0.0057,0.0009,0,collision
187,250,-236.17,5.43,356.38,0.0040,0.0196,0,collision
188,125,-182.21,4.82,138.00,0.0102,0.0402,0,collision
189,133,-195.69,4.63,139.09,0.0079,0.0737,0,collision
190,116,-192.48,4.84,141.37,0.0060,0.0651,0,collision
191,145,-176.11,5.41,162.79,0.0087,0.0400,0,collision
192,227,-204.86,4.98,271.06,0.0052,0.0435,0,collision
193,144,-206.86,4.18,130.05,0.0165,0.1496,0,collision
194,150,-202.64,3.99,211.41,0.0088,0.0605,0,collision
195,274,-272.20,4.49,302.59,0.0043,0.1114,0,collision
196,224,-221.48,5.06,300.67,0.0057,0.0620,0,collision
197,279,-252.54,4.36,211.35,0.0042,0.1095,0,collision
181,111,-179.10,5.39,73.81,0.0105,0.0390,0,collision
182,245,-219.29,5.27,313.52,0.0060,0.0604,0,collision
183,241,-230.84,5.00,232.59,0.0027,0.0749,0,collision
184,107,-181.74,5.29,288.97,0.0023,0.0895,0,collision
185,224,-198.91,4.72,234.85,0.0075,0.0357,0,collision
186,233,-232.60,5.00,255.78,0.0076,0.0942,0,collision
187,247,-229.39,4.83,229.45,0.0034,0.0831,0,collision
188,151,-199.84,5.41,180.05,0.0051,0.0649,0,collision
189,141,-174.62,5.02,283.79,0.0102,0.0000,0,collision
190,111,-185.51,5.18,92.29,0.0117,0.0086,0,collision
198,373,-284.39,4.77,382.70,0.0032,0.1192,0,collision
199,253,-239.53,4.75,188.61,0.0042,0.1185,0,collision
200,128,-186.75,4.43,181.26,0.0087,0.0711,0,collision
201,265,-226.94,4.53,206.17,0.0095,0.0621,0,collision
202,291,-272.97,4.22,261.80,0.0022,0.0972,0,collision
203,254,-241.32,4.84,281.83,0.0056,0.1051,0,collision
204,240,-224.93,4.93,206.06,0.0104,0.0578,0,collision
205,174,-196.43,5.06,196.61,0.0063,0.0666,0,collision
206,102,-192.55,5.53,82.44,0.0070,0.1500,0,collision
191,237,-248.95,4.91,332.52,0.0069,0.0954,0,collision
192,212,-196.68,5.25,193.42,0.0000,0.0046,0,collision
193,215,-200.97,5.42,269.46,0.0033,0.0606,0,collision
194,86,-170.46,6.57,91.37,0.0150,0.0477,0,collision
195,222,-213.98,5.65,114.34,0.0075,0.0588,0,collision
196,182,-220.74,5.10,253.37,0.0091,0.1120,0,collision
197,227,-237.00,5.20,326.28,0.0081,0.0533,0,collision
198,110,-175.74,5.61,-6.00,0.0044,0.0229,0,collision
199,219,-208.48,5.32,220.76,0.0070,0.0638,0,collision
200,170,-190.71,6.43,83.17,0.0074,0.0201,0,collision
207,331,-219.96,5.75,558.07,0.0039,0.0464,0,collision
208,221,-212.00,5.17,187.93,0.0061,0.0896,0,collision
209,214,-207.75,5.23,327.98,0.0022,0.0264,0,collision
210,79,-164.81,7.21,81.74,0.0090,0.0558,0,collision
211,176,-193.94,6.51,120.87,0.0044,0.0303,0,collision
212,110,-183.08,5.24,152.81,0.0152,0.0721,0,collision
213,266,-206.00,5.69,220.58,0.0049,0.0403,0,collision
214,226,-210.10,5.56,237.60,0.0021,0.0424,0,collision
215,91,-169.24,6.69,143.19,0.0136,0.0039,0,collision
216,216,-219.05,5.63,266.62,0.0017,0.0156,0,collision
201,240,-234.14,4.72,359.04,0.0038,0.1238,0,collision
202,229,-235.35,5.06,281.43,0.0043,0.1339,0,collision
203,119,-196.62,4.79,107.44,0.0069,0.0757,0,collision
204,227,-213.77,4.87,156.14,0.0000,0.0556,0,collision
205,105,-172.43,5.45,92.97,0.0044,0.1008,0,collision
206,117,-202.49,4.75,163.09,0.0172,0.1447,0,collision
207,258,-240.85,4.74,271.90,0.0028,0.1124,0,collision
208,128,-183.63,5.49,195.24,0.0132,0.0921,0,collision
209,119,-178.83,4.83,106.22,0.0008,0.0744,0,collision
210,151,-185.31,5.22,174.62,0.0120,0.0257,0,collision
217,434,-250.28,5.92,776.99,0.0023,0.0409,0,collision
218,146,-182.95,5.50,310.93,0.0092,0.0376,0,collision
219,206,-191.50,5.42,188.27,0.0045,0.0686,0,collision
220,192,-203.67,5.30,205.42,0.0025,0.1004,0,collision
221,136,-181.40,4.96,100.38,0.0118,0.0345,0,collision
222,168,-186.76,5.01,170.43,0.0067,0.0489,0,collision
223,245,-205.55,4.95,263.61,0.0030,0.0771,0,collision
224,109,-177.04,5.66,190.46,0.0046,0.0206,0,collision
