episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
27,30,-198.31,3.24,52.86,0.0314,0.0000,0,collision
28,27,-223.19,1.24,19.19,0.0384,0.1417,0,collision
29,113,-218.78,3.76,255.12,0.0034,0.0204,0,collision
30,13,-198.63,4.66,52.46,0.0514,0.0000,0,collision
31,18,-220.40,0.63,7.11,0.0264,0.0000,0,collision
32,16,-214.01,1.06,8.01,0.0303,0.0000,0,collision
33,20,-215.49,1.33,21.83,0.0190,0.0054,0,collision
34,65,-249.23,1.55,63.10,0.0257,0.0000,0,collision
35,7,-200.64,2.26,15.19,0.0451,0.0293,0,collision
36,61,-263.13,0.84,28.38,0.0120,0.0403,0,collision
37,3,-201.86,0.78,1.45,0.1305,0.0000,0,collision
38,26,-215.78,1.92,27.87,0.0254,0.0273,0,collision
39,122,-296.30,1.44,139.91,0.0052,0.0148,0,collision
40,40,-188.77,4.95,115.52,0.0334,0.0000,0,collision
41,8,-204.54,1.40,11.57,0.1502,0.1149,0,collision
42,10,-205.57,1.57,9.30,0.1283,0.0000,0,collision
43,26,-206.09,2.81,50.04,0.0390,0.0444,0,collision
44,41,-227.47,2.01,49.80,0.0121,0.0556,0,collision
45,7,-200.18,2.32,10.97,0.0550,0.0000,0,collision
46,6,-207.49,0.05,0.56,0.2048,0.0000,0,collision
47,35,-185.23,7.66,208.60,0.0296,0.0000,0,collision
48,99,-253.65,1.96,115.92,0.0039,0.0590,0,collision
49,10,-215.24,0.00,0.90,0.0409,0.0000,0,collision
50,5,-199.96,2.50,11.49,0.0974,0.2937,0,collision
51,10,-205.51,1.63,11.98,0.1750,0.0000,0,collision
52,10,-212.64,0.28,2.59,0.1216,0.0000,0,collision
53,5,-200.81,1.77,4.04,0.2095,0.1170,0,collision
54,6,-205.89,0.35,2.14,0.1262,0.0000,0,collision
55,22,-191.08,7.08,127.17,0.0103,0.0000,0,collision
56,43,-209.86,2.90,79.97,0.0237,0.0000,0,collision
57,56,-226.50,2.51,102.72,0.0088,0.0397,0,collision
58,62,-210.46,2.91,131.83,0.0104,0.0053,0,collision
59,95,-156.23,13.67,264.93,0.0127,0.0062,0,collision
60,8,-207.71,0.59,4.47,0.0429,0.0000,0,collision
61,44,-195.57,4.71,149.55,0.0222,0.0249,0,collision
62,16,-199.83,2.97,34.84,0.0553,0.0769,0,collision
63,130,-171.14,6.00,543.43,0.0087,0.0000,0,collision
64,8,-203.30,2.59,40.40,0.0277,0.0000,0,collision
65,58,-214.53,3.02,126.46,0.0181,0.0430,0,collision
66,45,-179.35,6.23,181.52,0.0136,0.0589,0,collision
67,134,-245.53,2.76,262.34,0.0044,0.0513,0,collision
68,11,-199.34,2.88,20.10,0.0746,0.0000,0,collision
69,34,-185.21,8.18,140.55,0.0379,0.0389,0,collision
70,11,-200.69,3.63,32.14,0.0896,0.1858,0,collision
71,169,-149.40,7.34,496.47,0.0064,0.0000,0,collision
72,102,-189.20,3.93,241.93,0.0099,0.0132,0,collision
73,36,-190.54,7.78,126.38,0.0516,0.0254,0,collision
74,11,-210.56,0.82,5.31,0.0678,0.0000,0,collision
75,13,-193.91,5.09,56.17,0.1105,0.0000,0,collision
76,102,-139.44,12.32,290.63,0.0019,0.0033,0,collision
77,53,-196.36,6.21,175.64,0.0114,0.0068,0,collision
78,30,-207.83,2.42,57.98,0.0322,0.0000,0,collision
79,11,-196.32,4.25,43.10,0.1086,0.0000,0,collision
80,39,-193.04,3.98,93.04,0.0158,0.0193,0,collision
81,94,-165.11,6.23,313.59,0.0067,0.0066,0,collision
82,11,-212.83,0.48,2.46,0.0920,0.0000,0,collision
83,54,-202.76,3.54,132.22,0.0124,0.0000,0,collision
84,6,-204.66,0.98,9.49,0.1237,0.1213,0,collision
85,6,-202.26,1.34,6.09,0.0833,0.0000,0,collision
86,77,-165.37,12.02,242.68,0.0056,0.0240,0,collision
87,71,-223.73,3.23,149.94,0.0261,0.0126,0,collision
88,8,-200.42,2.21,18.69,0.1856,0.0000,0,collision
89,14,-196.43,3.77,58.88,0.0513,0.0000,0,collision
90,20,-206.39,3.16,63.55,0.0471,0.0000,0,collision
91,12,-214.22,0.69,4.78,0.0506,0.0827,0,collision
92,10,-202.09,2.38,25.70,0.1316,0.1154,0,collision
93,53,-165.94,10.49,283.77,0.0191,0.0168,0,collision
94,57,-220.56,2.62,133.33,0.0142,0.0000,0,collision
95,10,-196.06,3.68,39.64,0.0386,0.0000,0,collision
96,33,-181.17,8.93,188.28,0.0222,0.0000,0,collision
97,39,-188.69,4.20,106.78,0.0215,0.0000,0,collision
98,72,-204.83,3.80,252.26,0.0098,0.0156,0,collision
99,8,-201.02,2.96,38.29,0.0144,0.0000,0,collision
100,113,-161.73,10.67,335.31,0.0074,0.0034,0,collision
101,4,-203.72,0.52,1.94,0.0082,0.0000,0,collision
11,10,-203.36,1.77,13.72,0.0943,0.0000,0,collision
12,67,-204.16,3.76,155.00,0.0073,0.0043,0,collision
13,32,-209.64,2.37,55.58,0.0186,0.0553,0,collision
14,14,-216.91,0.41,3.85,0.1129,0.0000,0,collision
15,3,-202.57,0.00,0.20,0.2706,0.0000,0,collision
16,84,-227.77,2.62,132.19,0.0131,0.0153,0,collision
17,31,-224.85,1.52,28.44,0.0353,0.0753,0,collision
18,91,-234.44,2.81,186.72,0.0087,0.0000,0,collision
19,10,-210.70,0.66,4.04,0.0190,0.0870,0,collision
20,6,-205.80,0.70,3.34,0.1980,0.0000,0,collision
102,69,-197.13,4.06,166.08,0.0290,0.0097,0,collision
103,11,-206.10,1.52,15.43,0.1001,0.0558,0,collision
104,10,-212.43,0.35,2.22,0.0891,0.1215,0,collision
105,6,-206.58,0.22,0.73,0.0566,0.0893,0,collision
106,9,-211.42,0.51,2.89,0.0624,0.1835,0,collision
107,35,-239.43,0.65,11.87,0.0217,0.0000,0,collision
108,175,-354.36,1.18,128.86,0.0057,0.0287,0,collision
109,154,-273.85,2.71,220.00,0.0033,0.0132,0,collision
110,30,-217.75,1.75,26.23,0.0058,0.0000,0,collision
111,46,-249.70,0.87,23.07,0.0252,0.0190,0,collision
112,127,-268.06,2.45,229.25,0.0051,0.0422,0,collision
113,22,-219.24,0.67,9.55,0.0334,0.0088,0,collision
114,27,-230.59,0.61,9.76,0.0206,0.0264,0,collision
115,4,-200.77,1.60,5.11,0.2536,0.1673,0,collision
116,12,-217.41,0.34,2.91,0.1095,0.1668,0,collision
117,10,-203.27,1.94,17.72,0.0437,0.0000,0,collision
118,131,-344.89,0.88,79.94,0.0046,0.0000,0,collision
119,58,-254.27,1.44,58.28,0.0221,0.0052,0,collision
120,102,-273.27,1.72,109.54,0.0041,0.0238,0,collision
121,12,-196.35,3.86,31.59,0.1299,0.0000,0,collision
122,6,-205.94,0.84,3.53,0.2057,0.2487,0,collision
123,12,-209.24,0.99,10.23,0.0040,0.0000,0,collision
124,50,-229.90,1.97,69.18,0.0200,0.0458,0,collision
125,42,-229.31,1.40,51.30,0.0205,0.0448,0,collision
126,75,-252.39,1.65,63.23,0.0137,0.0030,0,collision
127,11,-212.83,0.44,3.87,0.1624,0.0000,0,collision
128,11,-211.34,0.39,2.05,0.0674,0.0709,0,collision
129,43,-246.75,0.83,22.42,0.0384,0.0070,0,collision
130,8,-211.80,0.00,0.70,0.2021,0.0000,0,collision
131,9,-211.42,0.22,1.19,0.1105,0.0000,0,collision
132,6,-205.90,0.29,0.63,0.1399,0.0000,0,collision
133,16,-210.06,1.36,8.32,0.0271,0.1281,0,collision
134,86,-173.88,7.70,321.26,0.0111,0.0375,0,collision
135,132,-245.30,2.69,223.70,0.0032,0.0426,0,collision
136,26,-218.30,1.26,16.56,0.0353,0.0000,0,collision
137,29,-215.19,1.90,25.45,0.0161,0.0058,0,collision
138,43,-205.05,3.03,99.41,0.0008,0.0000,0,collision
139,21,-211.12,1.81,28.02,0.0585,0.1113,0,collision
140,32,-234.32,0.80,11.85,0.0214,0.0144,0,collision
141,43,-192.34,5.23,126.99,0.0269,0.0174,0,collision
142,162,-288.62,2.23,264.37,0.0049,0.0055,0,collision
143,14,-214.55,0.75,7.08,0.0306,0.0000,0,collision
144,101,-228.19,2.84,193.45,0.0073,0.0148,0,collision
145,24,-212.39,1.85,24.60,0.0034,0.0000,0,collision
146,5,-202.76,1.15,3.66,0.2772,0.0000,0,collision
147,87,-225.20,2.54,152.09,0.0205,0.0177,0,collision
148,114,-226.98,2.86,198.30,0.0075,0.0000,0,collision
149,68,-225.51,2.97,134.35,0.0176,0.0375,0,collision
150,48,-187.38,5.72,211.52,0.0211,0.0000,0,collision
151,308,-272.84,4.42,845.23,0.0035,0.0016,0,collision
152,131,-172.83,6.85,349.25,0.0010,0.0000,0,collision
153,166,-228.33,5.03,488.71,0.0098,0.0419,0,collision
154,142,-264.11,2.64,246.03,0.0045,0.0062,0,collision
155,90,-201.12,3.37,177.44,0.0114,0.0000,0,collision
156,79,-231.21,2.41,122.14,0.0248,0.0114,0,collision
157,6,-207.03,0.36,2.49,0.1478,0.0381,0,collision
158,54,-216.27,2.29,81.00,0.0300,0.0000,0,collision
159,130,-238.78,3.16,264.27,0.0071,0.0000,0,collision
160,21,-215.92,1.30,16.70,0.0437,0.0418,0,collision
161,154,-209.56,3.99,364.07,0.0115,0.0100,0,collision
162,99,-222.78,3.08,167.89,0.0080,0.0334,0,collision
163,14,-203.44,2.25,27.74,0.0734,0.0000,0,collision
164,62,-203.50,5.76,275.30,0.0150,0.0338,0,collision
165,80,-222.36,2.49,148.00,0.0054,0.0030,0,collision
166,12,-204.62,2.32,21.24,0.0649,0.0000,0,collision
167,106,-192.65,4.26,308.68,0.0049,0.0015,0,collision
168,81,-237.21,2.26,119.67,0.0067,0.0000,0,collision
21,13,-218.97,0.17,2.85,0.0875,0.0000,0,collision
22,81,-244.89,2.00,119.11,0.0081,0.0000,0,collision
23,53,-254.47,0.86,23.86,0.0061,0.0283,0,collision
24,24,-223.23,0.83,14.51,0.0320,0.0000,0,collision
25,5,-204.48,0.45,2.44,0.2938,0.0000,0,collision
26,69,-238.00,2.25,105.99,0.0113,0.1509,0,collision
27,36,-227.39,1.23,20.76,0.0209,0.0149,0,collision
28,24,-220.45,1.09,18.61,0.0586,0.0000,0,collision
29,27,-209.27,2.38,51.89,0.0311,0.0000,0,collision
30,147,-265.21,2.44,237.65,0.0097,0.0126,0,collision
169,26,-213.01,1.91,40.34,0.0494,0.0000,0,collision
170,22,-214.75,1.59,29.59,0.0153,0.0526,0,collision
171,10,-210.88,0.46,3.60,0.1189,0.0000,0,collision
172,41,-217.94,2.58,75.73,0.0264,0.0000,0,collision
173,17,-211.65,1.61,18.35,0.0060,0.0000,0,collision
174,30,-221.17,1.62,26.42,0.0155,0.0000,0,collision
175,18,-206.64,2.27,42.88,0.0285,0.0000,0,collision
176,96,-176.50,7.47,210.13,0.0131,0.0013,0,collision
177,81,-232.61,2.52,126.53,0.0134,0.0206,0,collision
178,16,-217.58,0.59,4.01,0.0625,0.0249,0,collision
179,68,-245.31,1.73,85.77,0.0254,0.0254,0,collision
180,31,-225.42,1.35,24.72,0.0217,0.0000,0,collision
181,52,-205.58,3.81,149.71,0.0133,0.0000,0,collision
182,37,-220.71,1.88,56.28,0.0419,0.0260,0,collision
183,5,-203.82,0.56,2.07,0.2125,0.0000,0,collision
184,30,-214.08,2.47,54.36,0.0118,0.0000,0,collision
185,42,-219.54,2.16,61.90,0.0307,0.0221,0,collision
186,52,-210.54,4.19,142.39,0.0116,0.0000,0,collision
187,14,-195.31,4.26,41.76,0.0169,0.0000,0,collision
188,14,-216.37,0.53,2.51,0.0968,0.0000,0,collision
189,74,-220.07,3.37,157.93,0.0160,0.0006,0,collision
190,5,-205.00,0.22,0.67,0.2376,0.0000,0,collision
191,21,-221.42,0.83,6.44,0.0547,0.0000,0,collision
192,24,-220.05,1.28,15.55,0.0088,0.0000,0,collision
193,17,-221.00,0.39,5.52,0.0492,0.0642,0,collision
194,53,-232.93,1.54,44.42,0.0144,0.0045,0,collision
195,16,-198.45,3.16,42.72,0.1008,0.0000,0,collision
196,36,-229.60,1.79,60.68,0.0241,0.0000,0,collision
197,76,-236.82,2.04,118.53,0.0094,0.0061,0,collision
198,11,-202.55,2.63,30.92,0.1182,0.0000,0,collision
199,19,-206.68,2.08,29.03,0.0513,0.0000,0,collision
200,18,-207.95,1.83,21.09,0.0667,0.0000,0,collision
201,156,-293.87,1.79,173.90,0.0050,0.0078,0,collision
202,6,-202.56,1.87,13.55,0.1601,0.0000,0,collision
203,5,-203.90,0.00,0.40,0.2319,0.0000,0,collision
204,45,-207.98,3.24,86.22,0.0396,0.0250,0,collision
205,38,-233.30,1.10,29.12,0.0317,0.0000,0,collision
206,9,-205.40,1.49,9.49,0.0067,0.0787,0,collision
207,7,-207.62,0.27,1.16,0.0806,0.0000,0,collision
208,205,-267.28,2.51,315.02,0.0073,0.0265,0,collision
209,36,-211.18,2.29,32.29,0.0119,0.0000,0,collision
210,18,-213.87,1.01,11.04,0.0445,0.0000,0,collision
211,45,-179.59,8.67,150.82,0.0230,0.1011,0,collision
212,36,-212.27,2.96,92.98,0.0298,0.0163,0,collision
213,20,-194.60,7.08,112.65,0.0225,0.0969,0,collision
214,44,-230.96,1.64,43.20,0.0264,0.0080,0,collision
215,81,-221.60,3.49,164.47,0.0098,0.0063,0,collision
216,111,-260.51,1.77,135.21,0.0091,0.0111,0,collision
217,56,-208.62,3.63,144.20,0.0184,0.0000,0,collision
218,53,-233.55,1.81,57.18,0.0294,0.0288,0,collision
219,47,-242.18,1.41,49.79,0.0232,0.0000,0,collision
220,17,-216.11,0.91,9.47,0.0823,0.0000,0,collision
221,65,-235.43,2.18,78.51,0.0203,0.0000,0,collision
222,30,-236.27,0.67,12.26,0.0530,0.0073,0,collision
223,8,-203.14,1.78,11.46,0.1187,0.0000,0,collision
224,5,-201.07,1.68,8.43,0.1017,0.0000,0,collision
225,30,-218.52,1.49,23.07,0.0208,0.0000,0,collision
226,39,-200.52,4.17,107.04,0.0330,0.0044,0,collision
227,101,-207.89,3.92,253.89,0.0023,0.0000,0,collision
228,80,-265.41,1.43,79.89,0.0035,0.0000,0,collision
229,48,-235.81,1.11,29.03,0.0143,0.0000,0,collision
230,121,-239.51,3.79,323.80,0.0030,0.0000,0,collision
231,8,-206.92,0.88,4.97,0.0472,0.0000,0,collision
232,9,-205.35,1.22,7.94,0.0040,0.0000,0,collision
233,11,-212.20,0.61,5.58,0.0542,0.1499,0,collision
234,37,-201.79,5.78,106.43,0.0416,0.1695,0,collision
235,6,-207.08,0.38,2.09,0.0633,0.1681,0,collision
236,5,-203.90,0.53,1.67,0.2523,0.0000,0,collision
237,15,-205.19,1.73,14.73,0.0667,0.0519,0,collision
238,10,-211.71,0.49,7.47,0.0579,0.0000,0,collision
239,25,-225.78,0.88,12.91,0.0150,0.0000,0,collision
240,8,-210.28,0.19,1.43,0.2324,0.0666,0,collision
241,17,-211.76,1.38,13.14,0.0141,0.0857,0,collision
242,13,-213.05,0.65,6.62,0.0402,0.0000,0,collision
243,14,-212.01,1.06,9.68,0.0925,0.0420,0,collision
244,26,-219.52,1.58,26.18,0.0049,0.0000,0,collision
245,6,-206.97,0.47,1.07,0.1790,0.2532,0,collision
246,67,-244.22,1.88,72.33,0.0115,0.0099,0,collision
247,7,-205.28,0.98,3.42,0.1789,0.0111,0,collision
248,5,-204.73,0.47,0.58,0.1396,0.0000,0,collision
249,25,-196.80,4.96,88.20,0.0109,0.0000,0,collision
250,38,-243.13,0.81,27.28,0.0282,0.0000,0,collision
251,5,-200.00,1.85,4.70,0.2478,0.0000,0,collision
252,14,-213.80,0.92,10.82,0.0620,0.0000,0,collision
253,16,-198.81,3.60,42.30,0.0168,0.0000,0,collision
254,16,-213.28,0.96,10.33,0.0567,0.0000,0,collision
255,255,-318.80,3.06,493.05,0.0033,0.0084,0,collision
256,90,-257.74,1.55,81.52,0.0136,0.0000,0,collision
257,129,-263.95,2.48,199.69,0.0088,0.0000,0,collision
258,12,-202.28,2.13,18.32,0.0430,0.0000,0,collision
259,80,-267.93,1.32,64.35,0.0201,0.0183,0,collision
260,106,-188.24,6.07,300.22,0.0034,0.0000,0,collision
261,87,-274.45,1.32,77.42,0.0049,0.0000,0,collision
262,16,-212.57,1.24,11.98,0.0742,0.0000,0,collision
263,10,-211.56,0.63,7.04,0.0885,0.0000,0,collision
264,49,-216.33,2.94,88.58,0.0239,0.0000,0,collision
265,62,-235.74,1.91,80.66,0.0037,0.0000,0,collision
266,62,-267.37,0.91,40.72,0.0270,0.0000,0,collision
267,10,-208.81,1.00,7.11,0.0244,0.0174,0,collision
31,23,-198.09,3.51,49.57,0.0594,0.0000,0,collision
32,7,-204.63,0.85,2.71,0.1407,0.0000,0,collision
33,54,-221.82,2.59,68.42,0.0186,0.0129,0,collision
34,11,-208.50,1.05,7.08,0.0543,0.0909,0,collision
35,49,-211.88,4.27,146.78,0.0181,0.0658,0,collision
36,6,-205.45,0.49,2.56,0.1242,0.0000,0,collision
37,40,-189.33,4.53,137.72,0.0159,0.0290,0,collision
38,47,-178.96,7.01,217.81,0.0116,0.0000,0,collision
39,78,-252.79,1.61,82.96,0.0125,0.0000,0,collision
40,52,-165.66,11.24,217.34,0.0122,0.0000,0,collision
268,192,-298.11,3.42,457.05,0.0004,0.0129,0,collision
269,84,-174.57,7.38,327.64,0.0119,0.0714,0,collision
270,40,-213.01,2.84,80.48,0.0012,0.0140,0,collision
271,65,-202.38,3.80,212.83,0.0273,0.0008,0,collision
272,7,-209.49,0.05,0.62,0.0057,0.1312,0,collision
273,8,-202.10,2.39,21.47,0.0183,0.0000,0,collision
274,120,-295.38,1.39,111.70,0.0000,0.0266,0,collision
275,23,-210.23,1.76,22.18,0.0186,0.0312,0,collision
276,6,-202.32,1.34,5.38,0.0832,0.0000,0,collision
277,8,-200.08,2.41,11.44,0.0913,0.0000,0,collision
278,30,-201.22,3.25,75.60,0.0448,0.0067,0,collision
279,6,-206.83,0.12,0.69,0.1364,0.0000,0,collision
280,6,-201.99,1.90,7.56,0.0000,0.0000,0,collision
281,81,-231.44,2.59,146.68,0.0054,0.0136,0,collision
282,6,-204.34,0.57,3.76,0.0436,0.0000,0,collision
283,26,-226.31,1.10,15.31,0.0161,0.0858,0,collision
284,5,-203.93,0.00,0.40,0.1670,0.0000,0,collision
285,60,-219.77,3.25,136.22,0.0154,0.0297,0,collision
286,23,-223.37,0.85,11.71,0.0353,0.0641,0,collision
287,64,-236.42,1.54,43.22,0.0082,0.0131,0,collision
288,127,-186.71,5.18,375.58,0.0095,0.0237,0,collision
289,5,-198.41,3.51,31.62,0.2420,0.0000,0,collision
290,23,-213.83,1.86,29.28,0.0543,0.0000,0,collision
291,156,-204.45,5.39,415.73,0.0053,0.0000,0,collision
292,82,-193.58,3.93,245.65,0.0133,0.0000,0,collision
293,72,-248.45,1.83,85.89,0.0067,0.0120,0,collision
294,4,-201.38,1.42,8.10,0.0811,0.0000,0,collision
295,64,-236.09,1.97,67.34,0.0229,0.0227,0,collision
296,23,-218.48,1.30,23.12,0.0514,0.0000,0,collision
297,45,-230.03,1.75,45.34,0.0277,0.0382,0,collision
298,29,-224.15,1.38,30.16,0.0136,0.0211,0,collision
299,12,-211.51,0.99,9.78,0.1198,0.0000,0,collision
300,41,-215.95,2.97,58.24,0.0121,0.0000,0,collision
301,5,-206.36,0.04,0.41,0.3531,0.1655,0,collision
302,12,-213.00,0.53,2.17,0.0205,0.0000,0,collision
303,133,-225.22,4.65,398.86,0.0030,0.0156,0,collision
304,86,-261.47,1.86,115.60,0.0061,0.0199,0,collision
305,217,-278.42,2.99,469.50,0.0031,0.0579,0,collision
306,131,-187.95,4.52,394.80,0.0027,0.0362,0,collision
307,43,-213.64,2.64,64.48,0.0089,0.0000,0,collision
308,21,-206.87,2.14,28.60,0.0261,0.0000,0,collision
309,30,-217.95,1.79,28.26,0.0248,0.0000,0,collision
310,9,-203.74,1.89,9.39,0.1726,0.0000,0,collision
311,11,-204.48,1.74,18.59,0.0782,0.0156,0,collision
312,19,-219.39,0.87,16.58,0.0192,0.0000,0,collision
313,31,-197.31,4.18,81.40,0.0365,0.0000,0,collision
314,54,-240.72,1.22,50.40,0.0183,0.0000,0,collision
315,31,-216.37,1.77,39.24,0.0275,0.0000,0,collision
316,28,-219.05,1.47,38.29,0.0046,0.0000,0,collision
317,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision
318,9,-208.11,0.99,5.82,0.0340,0.0000,0,collision
319,15,-213.16,0.91,6.49,0.0479,0.0000,0,collision
320,27,-233.29,0.62,9.72,0.0428,0.0000,0,collision
321,48,-224.34,1.89,52.43,0.0244,0.0022,0,collision
322,15,-197.06,3.17,34.56,0.0325,0.0000,0,collision
323,42,-244.44,0.76,23.56,0.0346,0.0000,0,collision
324,21,-215.38,1.44,19.89,0.0400,0.0164,0,collision
325,61,-208.46,3.22,140.54,0.0056,0.0286,0,collision
326,42,-230.22,1.61,51.67,0.0130,0.0568,0,collision
327,53,-225.32,2.04,69.56,0.0272,0.0185,0,collision
328,113,-313.60,0.84,52.86,0.0106,0.0002,0,collision
329,32,-233.35,0.90,17.81,0.0093,0.0262,0,collision
330,32,-232.67,1.15,29.86,0.0156,0.0000,0,collision
331,74,-262.91,1.31,50.16,0.0082,0.0189,0,collision
332,80,-246.32,1.97,113.19,0.0114,0.0079,0,collision
333,12,-206.25,1.58,24.13,0.0490,0.0000,0,collision
334,9,-209.43,0.56,5.05,0.1053,0.0000,0,collision
335,36,-229.83,0.84,21.96,0.0276,0.0000,0,collision
336,37,-217.61,2.10,65.26,0.0455,0.0282,0,collision
337,27,-229.74,0.72,13.47,0.0711,0.0000,0,collision
338,26,-210.84,3.06,53.47,0.0119,0.0000,0,collision
339,86,-256.89,1.88,90.32,0.0140,0.0123,0,collision
340,92,-291.37,1.11,67.33,0.0032,0.0074,0,collision
341,30,-212.98,2.28,35.66,0.0060,0.0000,0,collision
342,40,-227.92,1.36,32.66,0.0054,0.0000,0,collision
343,24,-195.61,3.90,59.55,0.0524,0.0976,0,collision
344,30,-204.60,3.55,61.51,0.0053,0.0463,0,collision
345,5,-204.30,0.66,2.85,0.1815,0.0000,0,collision
346,7,-205.44,0.94,4.47,0.1760,0.0000,0,collision
347,4,-200.68,1.38,5.65,0.0630,0.0000,0,collision
348,25,-225.74,0.46,4.85,0.0430,0.0236,0,collision
349,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision
350,20,-218.15,1.16,15.51,0.0296,0.0000,0,collision
351,93,-236.51,2.39,145.97,0.0109,0.0048,0,collision
352,11,-213.59,0.42,1.29,0.1686,0.0803,0,collision
353,10,-201.98,2.43,18.96,0.0572,0.0000,0,collision
354,77,-276.02,0.82,43.17,0.0220,0.0000,0,collision
355,59,-242.24,1.49,50.72,0.0065,0.0000,0,collision
356,26,-216.35,2.22,47.11,0.0194,0.0748,0,collision
357,19,-201.61,2.99,36.36,0.0643,0.0000,0,collision
358,3,-202.55,0.01,0.20,0.1989,0.0000,0,collision
359,46,-170.57,7.87,240.15,0.0025,0.0161,0,collision
360,56,-225.18,2.34,97.40,0.0042,0.0000,0,collision
361,39,-251.95,0.45,11.49,0.0135,0.0462,0,collision
362,15,-216.61,0.70,9.77,0.0700,0.0000,0,collision
363,20,-220.77,0.32,3.97,0.0509,0.0416,0,collision
364,10,-213.73,0.22,1.05,0.0522,0.0757,0,collision
365,19,-203.96,2.59,40.18,0.0119,0.0000,0,collision
366,2,-200.47,0.82,1.61,0.6042,0.0000,0,collision
367,41,-243.09,0.79,22.13,0.0163,0.0526,0,collision
368,15,-212.45,1.34,18.66,0.0787,0.0607,0,collision
369,6,-202.51,1.04,10.24,0.0707,0.0000,0,collision
370,39,-231.66,1.26,34.86,0.0248,0.0000,0,collision
371,11,-211.25,0.75,7.20,0.1305,0.0000,0,collision
41,77,-243.31,2.08,90.42,0.0072,0.0129,0,collision
42,9,-209.60,0.50,2.05,0.0543,0.0000,0,collision
43,71,-214.70,2.94,145.31,0.0017,0.0000,0,collision
44,154,-224.13,3.85,364.38,0.0094,0.0111,0,collision
45,81,-269.32,1.16,65.42,0.0116,0.0066,0,collision
46,49,-215.69,2.69,91.53,0.0278,0.0000,0,collision
47,14,-213.83,0.48,5.09,0.0865,0.0000,0,collision
48,5,-204.62,0.57,2.87,0.1002,0.0000,0,collision
49,27,-231.69,0.52,8.98,0.0195,0.0233,0,collision
50,164,-257.12,2.76,327.53,0.0056,0.0136,0,collision
372,43,-206.17,3.31,95.73,0.0058,0.0000,0,collision
373,31,-186.30,4.42,73.73,0.0416,0.0000,0,collision
374,7,-209.10,0.07,0.62,0.0931,0.0000,0,collision
375,143,-239.15,4.18,374.16,0.0071,0.0065,0,collision
376,114,-206.34,4.66,337.16,0.0047,0.0000,0,collision
377,84,-216.27,3.89,226.85,0.0080,0.0087,0,collision
378,15,-211.12,1.38,13.89,0.0280,0.0000,0,collision
379,51,-206.81,2.99,79.96,0.0060,0.0000,0,collision
380,54,-220.40,3.08,116.32,0.0045,0.0517,0,collision
381,92,-278.03,1.07,67.72,0.0158,0.0000,0,collision
382,19,-206.95,2.59,46.40,0.0379,0.0217,0,collision
383,130,-164.65,9.80,253.43,0.0065,0.0079,0,collision
384,47,-213.49,2.58,64.75,0.0220,0.0000,0,collision
385,6,-204.65,0.82,2.09,0.1463,0.0995,0,collision
