episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
58,209,-271.75,5.12,186.45,0.0069,0.0343,0,collision
59,156,-251.78,6.20,44.24,0.0098,0.0303,0,collision
60,95,-213.82,6.38,18.27,0.0116,0.0000,0,collision
31,366,-402.48,3.89,371.37,0.0000,0.0125,0,collision
32,134,-243.20,4.58,124.41,0.0106,0.0539,0,collision
33,104,-212.51,6.87,-17.07,0.0168,0.0000,0,collision
34,204,-298.79,3.23,178.22,0.0035,0.0199,0,collision
35,219,-314.76,3.51,76.14,0.0036,0.0491,0,collision
36,141,-253.85,6.13,103.24,0.0116,0.0000,0,collision
37,162,-259.93,4.09,207.60,0.0156,0.0067,0,collision
38,149,-246.03,4.69,237.50,0.0049,0.0069,0,collision
39,121,-224.85,4.72,117.71,0.0039,0.0150,0,collision
40,115,-224.15,5.37,93.75,0.0058,0.0053,0,collision
41,120,-227.41,6.88,100.94,0.0092,0.0000,0,collision
42,120,-232.13,4.81,26.67,0.0139,0.0075,0,collision
43,133,-225.77,4.57,174.56,0.0062,0.0768,0,collision
44,131,-226.10,4.70,55.78,0.0109,0.0044,0,collision
45,88,-195.33,6.93,125.96,0.0132,0.0000,0,collision
61,108,-200.20,10.78,64.05,0.0160,0.0185,0,collision
62,151,-231.69,9.94,138.96,0.0029,0.0345,0,collision
63,176,-247.23,6.33,105.64,0.0073,0.0515,0,collision
64,138,-226.25,5.41,149.96,0.0083,0.0226,0,collision
65,165,-231.74,7.11,335.44,0.0105,0.0180,0,collision
66,97,-207.59,6.58,145.90,0.0088,0.0190,0,collision
67,111,-219.27,5.44,185.90,0.0112,0.0138,0,collision
68,150,-257.32,6.65,195.19,0.0028,0.0702,0,collision
69,129,-226.02,5.86,144.28,0.0119,0.0317,0,collision
70,97,-203.06,3.02,38.53,0.0000,0.0000,0,collision
46,153,-241.63,8.38,191.14,0.0124,0.0070,0,collision
47,102,-209.86,6.00,82.73,0.0112,0.0098,0,collision
48,111,-213.77,6.23,118.91,0.0093,0.0159,0,collision
49,59,-170.76,4.94,66.06,0.0000,0.0000,0,collision
50,119,-196.55,9.70,126.59,0.0042,0.0143,0,collision
51,192,-246.16,7.69,291.76,0.0048,0.1010,0,collision
52,100,-214.81,6.08,29.23,0.0193,0.0163,0,collision
53,88,-203.28,6.86,141.95,0.0140,0.0000,0,collision
54,146,-252.57,3.98,20.47,0.0071,0.0411,0,collision
55,126,-229.40,6.34,310.01,0.0074,0.0217,0,collision
56,116,-195.32,9.81,238.54,0.0056,0.0082,0,collision
57,162,-243.69,6.80,220.22,0.0126,0.0478,0,collision
58,179,-251.05,5.96,298.92,0.0039,0.0208,0,collision
59,105,-177.96,15.88,107.24,0.0065,0.0530,0,collision
60,186,-256.63,6.09,157.73,0.0079,0.0189,0,collision
61,119,-212.28,6.36,135.32,0.0043,0.0242,0,collision
71,142,-258.79,2.01,100.50,0.0000,0.0000,0,collision
72,108,-197.14,10.89,-94.64,0.0153,0.0223,0,collision
73,137,-247.62,2.08,103.06,0.0000,0.0000,0,collision
74,192,-266.57,4.27,193.96,0.0102,0.0147,0,collision
75,139,-233.11,8.12,138.39,0.0080,0.0326,0,collision
76,245,-284.63,5.29,334.77,0.0049,0.0872,0,collision
77,167,-265.27,4.55,113.71,0.0151,0.0228,0,collision
78,175,-254.08,6.11,192.82,0.0116,0.0106,0,collision
79,127,-225.67,4.74,82.01,0.0168,0.0627,0,collision
80,128,-229.14,4.76,117.40,0.0176,0.0087,0,collision
62,122,-216.61,6.89,9.30,0.0067,0.0000,0,collision
63,141,-224.12,7.99,154.90,0.0083,0.0141,0,collision
64,116,-196.58,10.42,129.31,0.0109,0.0303,0,collision
65,129,-240.06,5.22,177.86,0.0090,0.0274,0,collision
66,198,-304.99,3.31,49.08,0.0036,0.0430,0,collision
67,221,-282.41,5.94,107.53,0.0069,0.0959,0,collision
68,105,-204.52,5.66,57.20,0.0094,0.0000,0,collision
69,164,-253.97,6.22,223.62,0.0071,0.0564,0,collision
70,185,-233.24,8.30,140.81,0.0070,0.0301,0,collision
71,116,-230.19,6.26,174.68,0.0085,0.0000,0,collision
72,134,-236.74,4.46,35.80,0.0176,0.0728,0,collision
73,173,-248.86,5.05,336.94,0.0085,0.0321,0,collision
74,157,-248.84,5.33,99.74,0.0085,0.0000,0,collision
75,110,-214.22,5.38,175.58,0.0068,0.0182,0,collision
81,211,-303.38,3.39,251.44,0.0110,0.0310,0,collision
82,146,-262.66,4.34,158.20,0.0072,0.0109,0,collision
83,190,-276.45,5.92,222.06,0.0052,0.1117,0,collision
84,151,-255.03,4.29,172.20,0.0097,0.0303,0,collision
85,132,-218.09,8.92,240.82,0.0050,0.0240,0,collision
86,166,-265.68,4.53,229.87,0.0041,0.0135,0,collision
87,149,-240.34,5.08,27.80,0.0058,0.0114,0,collision
88,172,-263.10,4.49,99.55,0.0016,0.0174,0,collision
89,109,-217.74,5.57,152.11,0.0135,0.0030,0,collision
90,136,-216.79,5.94,149.55,0.0136,0.0009,0,collision
76,179,-255.40,5.26,271.25,0.0016,0.0300,0,collision
77,108,-221.23,5.73,125.31,0.0087,0.0155,0,collision
78,159,-252.63,6.19,164.18,0.0101,0.0034,0,collision
79,114,-213.54,6.55,171.95,0.0032,0.0799,0,collision
80,130,-218.98,6.85,167.72,0.0180,0.0127,0,collision
81,123,-244.92,5.71,224.67,0.0053,0.0499,0,collision
82,164,-275.47,4.89,88.98,0.0123,0.0226,0,collision
83,210,-309.02,2.91,109.63,0.0077,0.0143,0,collision
84,145,-257.65,3.88,147.48,0.0158,0.0585,0,collision
85,177,-266.26,4.61,89.96,0.0071,0.0258,0,collision
86,119,-220.10,5.10,113.43,0.0073,0.0076,0,collision
87,145,-267.09,4.12,127.59,0.0089,0.0266,0,collision
88,125,-236.65,4.85,75.26,0.0111,0.0417,0,collision
89,123,-237.15,5.97,170.19,0.0058,0.0191,0,collision
91,324,-424.52,2.55,169.66,0.0047,0.0157,0,collision
92,330,-469.67,2.00,111.92,0.0033,0.0171,0,collision
93,324,-436.70,2.06,139.46,0.0053,0.0215,0,collision
94,149,-248.05,4.02,74.45,0.0091,0.0101,0,collision
95,350,-450.80,1.94,104.54,0.0022,0.0317,0,collision
96,161,-283.02,4.10,194.90,0.0082,0.0280,0,collision
97,269,-388.39,2.19,167.61,0.0079,0.0249,0,collision
98,294,-402.80,2.06,202.07,0.0068,0.0042,0,collision
99,261,-369.34,2.27,160.50,0.0035,0.0183,0,collision
100,292,-384.97,2.94,150.79,0.0031,0.0628,0,collision
90,280,-399.45,2.37,175.43,0.0053,0.0021,0,collision
91,307,-411.02,3.18,166.62,0.0033,0.0152,0,collision
92,276,-386.61,2.55,139.28,0.0053,0.0128,0,collision
93,331,-490.26,1.72,97.98,0.0052,0.0057,0,collision
94,210,-316.27,3.05,136.28,0.0037,0.0242,0,collision
95,163,-258.41,4.37,123.00,0.0115,0.0058,0,collision
96,235,-319.14,3.63,240.73,0.0051,0.0306,0,collision
101,145,-243.02,4.14,69.47,0.0032,0.0028,0,collision
102,178,-260.43,6.27,211.51,0.0020,0.0589,0,collision
103,170,-256.05,4.85,188.56,0.0074,0.0296,0,collision
104,196,-275.37,5.12,205.41,0.0073,0.0367,0,collision
105,243,-332.24,2.66,95.47,0.0060,0.0126,0,collision
106,188,-285.77,3.19,127.63,0.0048,0.0150,0,collision
107,240,-348.33,2.57,225.97,0.0065,0.0472,0,collision
108,222,-315.88,2.65,69.05,0.0056,0.0366,0,collision
109,194,-323.42,2.88,226.17,0.0077,0.0662,0,collision
110,221,-279.55,5.21,36.73,0.0071,0.0789,0,collision
97,494,-539.75,2.87,431.17,0.0028,0.0201,0,collision
98,163,-261.56,4.08,234.58,0.0115,0.0169,0,collision
99,279,-362.39,3.05,264.58,0.0051,0.0374,0,collision
100,112,-233.02,5.39,244.08,0.0045,0.0019,0,collision
101,164,-238.39,8.70,239.86,0.0061,0.0576,0,collision
102,205,-314.17,2.95,202.94,0.0038,0.0355,0,collision
103,138,-230.62,5.19,43.76,0.0070,0.0179,0,collision
104,302,-346.41,3.87,240.90,0.0049,0.0134,0,collision
105,192,-280.29,3.83,219.53,0.0057,0.0591,0,collision
106,151,-269.49,3.99,156.81,0.0084,0.1079,0,collision
111,192,-285.85,4.02,77.34,0.0144,0.0234,0,collision
112,315,-400.47,2.94,93.29,0.0034,0.0423,0,collision
113,225,-338.52,2.63,164.75,0.0050,0.0339,0,collision
114,296,-420.34,1.98,119.19,0.0017,0.0217,0,collision
115,282,-409.74,2.19,188.19,0.0052,0.0547,0,collision
116,228,-332.07,2.97,116.55,0.0025,0.0828,0,collision
117,291,-369.89,3.92,266.73,0.0038,0.0668,0,collision
118,225,-278.50,4.42,270.92,0.0062,0.0391,0,collision
119,193,-292.93,3.58,149.31,0.0076,0.0587,0,collision
120,286,-385.89,2.43,94.72,0.0069,0.0094,0,collision
107,235,-312.92,2.95,182.77,0.0000,0.0006,0,collision
108,167,-258.80,4.19,231.84,0.0058,0.0234,0,collision
109,275,-367.08,2.20,134.08,0.0021,0.0522,0,collision
110,283,-388.95,2.18,131.44,0.0057,0.0388,0,collision
111,251,-354.76,2.43,231.12,0.0040,0.0857,0,collision
