episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
89,20,-140.01,35.65,17.33,0.0000,0.0355,0,collision
90,36,-160.50,21.39,42.66,0.0108,0.0410,0,collision
91,13,-165.31,4.63,-21.52,0.0000,0.7954,0,collision
92,12,-151.62,16.07,40.33,0.0000,0.5183,0,collision
93,19,-169.60,22.49,41.73,0.0000,0.1004,0,collision
94,9,-159.98,7.11,13.00,0.0000,0.3340,0,collision
95,1,-150.00,0.00,0.00,0.0000,0.0000,0,collision
96,33,-162.52,43.38,184.48,0.0000,0.0000,0,collision
97,21,-159.33,46.42,131.86,0.0000,0.0405,0,collision
98,17,-141.35,37.03,73.92,0.0000,0.0653,0,collision
99,30,-161.96,15.71,10.50,0.0000,0.1740,0,collision
100,9,-165.22,6.78,61.67,0.0000,0.4531,0,collision
101,19,-171.05,9.74,280.90,0.0000,0.1941,0,collision
102,18,-143.61,24.42,146.83,0.0000,0.2737,0,collision
103,17,-141.18,37.07,29.45,0.0000,0.0502,0,collision
104,40,-141.37,15.83,-3.74,0.0225,0.0470,0,collision
105,24,-140.07,48.95,138.41,0.0000,0.1927,0,collision
106,2,-150.95,1.61,25.30,0.0000,0.0000,0,collision
11,12,-155.42,5.73,117.69,0.0000,0.0852,0,collision
12,8,-160.31,6.76,143.36,0.0000,0.3979,0,collision
13,13,-152.21,26.03,0.50,0.0000,0.2629,0,collision
14,21,-147.60,7.19,237.97,0.0000,0.0000,0,collision
15,28,-139.30,48.51,97.03,0.0000,0.0477,0,collision
16,19,-140.67,40.27,122.27,0.0000,0.0463,0,collision
17,17,-150.48,9.66,159.28,0.0000,0.1782,0,collision
18,19,-141.86,27.30,358.01,0.0000,0.0737,0,collision
19,20,-148.29,33.37,41.99,0.0000,0.0389,0,collision
20,16,-146.09,26.70,152.26,0.0000,0.2798,0,collision
107,30,-144.65,33.66,273.37,0.0000,0.0705,0,collision
108,25,-137.24,33.29,330.92,0.0330,0.0534,0,collision
109,4,-158.97,2.29,32.61,0.0000,0.6126,0,collision
110,8,-150.87,11.58,168.78,0.0000,0.5346,0,collision
111,18,-139.19,45.79,146.72,0.0000,0.0353,0,collision
112,18,-153.36,26.51,211.49,0.0000,0.3411,0,collision
113,6,-158.73,0.44,2.23,0.1275,0.8107,0,collision
114,11,-153.03,14.36,413.13,0.0000,0.5978,0,collision
115,6,-150.15,3.27,77.81,0.1866,0.0621,0,collision
116,4,-151.76,7.39,0.00,0.0000,0.7163,0,collision
117,18,-148.66,20.93,100.22,0.0782,0.2750,0,collision
118,2,-150.96,0.38,5.13,0.8692,0.0127,0,collision
119,17,-141.85,34.97,27.00,0.0000,0.0605,0,collision
120,16,-155.84,16.08,117.84,0.0000,0.2375,0,collision
121,21,-136.56,49.53,41.09,0.0000,0.0969,0,collision
122,11,-180.01,0.51,0.91,0.1401,0.0769,0,collision
123,21,-140.77,37.06,243.37,0.0000,0.2280,0,collision
124,31,47.86,37.41,69.31,0.0000,0.1623,1,goal
125,15,-143.67,27.47,168.26,0.0000,0.1231,0,collision
126,11,-159.97,9.68,37.56,0.0000,0.1612,0,collision
127,12,-150.32,15.07,7.97,0.0000,0.2178,0,collision
128,3,-152.09,0.97,10.51,0.5206,0.5856,0,collision
129,19,-161.89,15.12,195.25,0.0000,0.1745,0,collision
130,23,-141.65,44.18,171.40,0.0000,0.0622,0,collision
131,22,-141.22,52.58,104.13,0.0000,0.0000,0,collision
132,23,-141.71,25.30,14.77,0.0000,0.3804,0,collision
133,15,-151.71,31.93,153.97,0.0000,0.2005,0,collision
134,20,-141.55,36.74,265.61,0.0000,0.2698,0,collision
135,8,-152.99,5.73,75.67,0.0000,0.5147,0,collision
136,18,-158.79,23.56,100.03,0.0000,0.2463,0,collision
137,14,-176.13,11.98,144.61,0.0000,0.4440,0,collision
138,26,-141.24,29.75,45.64,0.1188,0.0519,0,collision
139,15,-146.26,17.82,90.54,0.0000,0.1807,0,collision
140,4,-152.54,1.97,1.71,0.6237,0.4177,0,collision
141,21,-179.50,15.17,45.90,0.0000,0.2967,0,collision
142,10,-149.54,15.79,66.82,0.0000,0.3054,0,collision
143,6,-163.67,1.47,-0.40,0.3604,0.1943,0,collision
144,10,-149.52,13.46,40.90,0.0000,0.2273,0,collision
145,12,-148.32,17.74,103.86,0.0000,0.2649,0,collision
146,30,-141.91,18.19,552.47,0.0706,0.0713,0,collision
147,20,-155.21,20.84,130.29,0.0000,0.2575,0,collision
148,17,-144.58,24.69,38.70,0.0348,0.1476,0,collision
149,19,-154.69,15.50,339.22,0.0000,0.2810,0,collision
150,26,-157.50,24.36,123.89,0.0000,0.2796,0,collision
151,21,-138.16,48.33,121.01,0.0000,0.0244,0,collision
152,19,-141.82,45.33,180.07,0.0000,0.0963,0,collision
153,3,-151.89,0.72,-3.51,0.5181,0.0000,0,collision
154,7,-163.28,1.64,-13.37,0.0000,0.7135,0,collision
155,12,-151.21,13.21,1.65,0.0887,0.2681,0,collision
156,17,-149.05,15.85,313.09,0.0000,0.3010,0,collision
157,20,-136.35,55.66,171.79,0.0000,0.0000,0,collision
158,7,-151.68,11.56,66.92,0.0000,0.6815,0,collision
159,8,-176.62,1.71,-10.49,0.0000,0.6338,0,collision
160,25,60.97,41.58,146.43,0.0000,0.0000,1,goal
