episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
28,97,-310.47,7.07,365.51,0.0032,0.0219,0,collision
29,102,-308.64,6.31,294.72,0.0048,0.0258,0,collision
29,131,-319.23,8.93,328.23,0.0114,0.0000,0,collision
30,129,-325.22,6.34,494.06,0.0072,0.0110,0,collision
30,136,-325.13,6.11,584.70,0.0078,0.0000,0,collision
16,72,-257.47,9.32,283.46,0.0130,0.0265,0,collision
18,46,-236.92,14.17,91.12,0.0168,0.0393,0,collision
17,113,-305.63,9.87,406.56,0.0106,0.0501,0,collision
19,131,-322.37,6.45,623.25,0.0079,0.0050,0,collision
22,188,-418.84,4.74,715.77,0.0096,0.0000,0,collision
23,160,-373.78,6.68,676.07,0.0103,0.0041,0,collision
20,94,-295.85,7.13,168.00,0.0069,0.0027,0,collision
18,132,-346.13,5.12,355.45,0.0099,0.0150,0,collision
24,178,-362.38,8.72,775.06,0.0054,0.0397,0,collision
19,141,-356.02,4.38,497.43,0.0061,0.0000,0,collision
21,159,-373.04,6.04,526.35,0.0040,0.0000,0,collision
25,75,-265.39,9.46,453.41,0.0122,0.0170,0,collision
23,280,-465.09,7.45,877.42,0.0039,0.0296,0,collision
20,105,-307.10,6.88,315.32,0.0100,0.0127,0,collision
26,91,-294.76,6.35,170.33,0.0046,0.0012,0,collision
31,229,-458.10,4.95,921.81,0.0029,0.0039,0,collision
31,323,-552.02,6.60,1062.07,0.0049,0.0492,0,collision
32,157,-395.65,4.39,315.04,0.0030,0.0000,0,collision
32,72,-253.32,10.85,408.40,0.0162,0.0223,0,collision
33,194,-392.83,6.02,770.25,0.0047,0.0019,0,collision
33,206,-452.24,5.23,679.65,0.0055,0.0066,0,collision
34,134,-338.53,6.49,555.92,0.0020,0.0170,0,collision
34,181,-412.99,4.79,633.47,0.0045,0.0073,0,collision
35,87,-273.02,8.72,189.13,0.0127,0.0233,0,collision
35,221,-456.01,4.67,626.46,0.0032,0.0000,0,collision
22,127,-314.00,8.16,446.64,0.0043,0.0000,0,collision
24,130,-338.59,5.44,421.32,0.0118,0.0000,0,collision
21,183,-379.55,4.97,702.27,0.0057,0.0045,0,collision
27,197,-442.46,4.98,738.19,0.0079,0.0000,0,collision
25,142,-330.44,6.51,482.39,0.0123,0.0010,0,collision
23,187,-448.54,4.56,552.98,0.0064,0.0002,0,collision
22,133,-345.01,6.24,354.91,0.0029,0.0535,0,collision
24,125,-308.50,7.75,536.75,0.0118,0.0311,0,collision
28,153,-353.15,7.09,682.79,0.0077,0.0045,0,collision
23,86,-280.64,6.77,408.29,0.0096,0.0000,0,collision
29,97,-286.75,7.18,469.62,0.0142,0.0310,0,collision
26,267,-453.30,7.79,838.93,0.0037,0.0115,0,collision
36,170,-359.95,6.99,801.08,0.0100,0.0105,0,collision
36,242,-459.96,6.10,1104.28,0.0006,0.0139,0,collision
37,44,-231.93,14.37,204.08,0.0162,0.0281,0,collision
37,233,-444.76,5.46,863.23,0.0030,0.0576,0,collision
38,222,-429.43,5.88,775.21,0.0052,0.0126,0,collision
38,156,-355.62,7.32,591.52,0.0082,0.0166,0,collision
39,127,-330.25,6.88,510.27,0.0058,0.0046,0,collision
39,199,-426.29,4.95,847.80,0.0069,0.0132,0,collision
40,86,-289.32,8.63,228.92,0.0125,0.0106,0,collision
