episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
1,1,0.000,0.000,0.000,0.000,0.000,0,not_found
2,1,-199.644,8.049,50.309,0.000,0.000,0,collision
3,1,0.000,0.000,0.000,0.000,0.000,0,not_found
4,3,-198.670,20.826,395.657,0.000,0.000,0,collision
5,1,49.959,6.269,21.120,0.000,0.000,1,goal
6,8,-204.317,8.667,406.745,0.015,0.176,0,collision
7,2,50.336,11.917,70.713,0.000,0.287,1,goal
8,2,-199.605,11.686,68.763,0.000,0.069,0,collision
