episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
1,2,50.273,4.148,57.883,0.088,0.475,1,goal
2,2,-199.616,12.031,81.256,0.000,0.086,0,collision
3,5,-47.289,32.991,463.069,0.000,0.000,1,goal
4,1,-200.000,0.000,0.000,0.000,0.489,0,collision
5,8,-48.920,17.702,733.505,0.000,0.000,1,goal
6,3,51.177,20.070,332.135,0.000,0.000,1,goal
7,2,50.856,13.801,176.508,0.000,0.188,1,goal
8,1,49.905,4.412,8.540,0.000,0.000,1,goal
